qualifyId,raceId,driverId,constructorId,position
3901,115,23,3,1
3902,115,31,3,2
3903,115,30,6,3
3904,115,4,4,4
3905,115,22,6,5
3906,115,17,19,6
3907,115,44,7,7
3908,115,15,4,8
3909,115,43,7,9
3910,115,49,15,10
3911,115,14,1,11
3912,115,2,15,12
3913,115,42,19,13
3914,115,35,16,14
3915,115,50,18,15
3916,115,21,17,16
3917,115,18,16,17
3918,115,51,18,18
3919,115,52,17,19
3920,115,8,1,20
3921,116,8,1,1
3922,116,30,6,2
3923,116,23,3,3
3924,116,31,3,4
3925,116,22,6,5
3926,116,15,4,6
3927,116,44,7,7
3928,116,4,4,8
3929,116,14,1,9
3930,116,43,7,10
3931,116,17,19,11
3932,116,18,16,12
3933,116,21,17,13
3934,116,52,17,14
3935,116,49,15,15
3936,116,42,19,16
3937,116,35,16,17
3938,116,50,18,18
3939,116,51,18,19
3940,116,2,15,20
3941,117,23,3,1
3942,117,31,3,2
3943,117,30,6,3
3944,117,8,1,4
3945,117,14,1,5
3946,117,15,4,6
3947,117,4,4,7
3948,117,22,6,8
3949,117,17,19,9
3950,117,44,7,10
3951,117,42,19,11
3952,117,35,16,12
3953,117,43,7,13
3954,117,18,16,14
3955,117,2,15,15
3956,117,49,15,16
3957,117,21,17,17
3958,117,52,17,18
3959,117,50,18,19
3960,117,51,18,20
3961,118,22,6,1
3962,118,15,4,2
3963,118,8,1,3
3964,118,23,3,4
3965,118,30,6,5
3966,118,43,7,6
3967,118,31,3,7
3968,118,4,4,8
3969,118,35,16,9
3970,118,42,19,10
3971,118,17,19,11
3972,118,14,1,12
3973,118,44,7,13
3974,118,49,15,14
3975,118,21,17,15
3976,118,2,15,16
3977,118,52,17,17
3978,118,51,18,18
3979,118,50,18,19
3980,118,18,16,20
3981,119,31,3,1
3982,119,23,3,2
3983,119,22,6,3
3984,119,15,4,4
3985,119,8,1,5
3986,119,30,6,6
3987,119,44,7,7
3988,119,4,4,8
3989,119,43,7,9
3990,119,14,1,10
3991,119,17,19,11
3992,119,21,17,12
3993,119,35,16,13
3994,119,49,15,14
3995,119,2,15,15
3996,119,51,19,16
3997,119,18,16,17
3998,119,52,17,18
3999,119,50,18,19
4000,119,53,18,20
4001,120,4,4,1
4002,120,23,3,2
4003,120,17,19,3
4004,120,31,3,4
4005,120,22,6,5
4006,120,15,4,6
4007,120,8,1,7
4008,120,30,6,8
4009,120,14,1,9
4010,120,44,7,10
4011,120,2,15,11
4012,120,51,19,12
4013,120,21,17,13
4014,120,18,16,14
4015,120,43,7,15
4016,120,35,16,16
4017,120,49,15,17
4018,120,50,18,18
4019,120,47,17,19
4020,120,53,18,20
4021,121,30,6,1
4022,121,31,3,2
4023,121,22,6,3
4024,121,8,1,4
4025,121,48,3,5
4026,121,15,4,6
4027,121,18,16,7
4028,121,14,1,8
4029,121,44,7,9
4030,121,35,16,10
4031,121,17,19,11
4032,121,43,7,12
4033,121,21,17,13
4034,121,49,15,14
4035,121,51,19,15
4036,121,2,15,16
4037,121,50,18,17
4038,121,47,17,18
4039,121,53,18,19
4040,121,4,4,20
4041,122,8,1,1
4042,122,22,6,2
4043,122,44,7,3
4044,122,31,3,4
4045,122,23,3,5
4046,122,4,4,6
4047,122,30,6,7
4048,122,14,1,8
4049,122,43,7,9
4050,122,15,4,10
4051,122,18,16,11
4052,122,35,16,12
4053,122,2,15,13
4054,122,17,19,14
4055,122,49,15,15
4056,122,51,19,16
4057,122,21,17,17
4058,122,52,17,18
4059,122,50,18,19
4060,122,53,18,20
4061,123,22,6,1
4062,123,31,3,2
4063,123,43,7,3
4064,123,44,7,4
4065,123,4,4,5
4066,123,17,19,6
4067,123,14,1,7
4068,123,8,1,8
4069,123,18,16,9
4070,123,51,19,10
4071,123,2,15,11
4072,123,49,15,12
4073,123,11,16,13
4074,123,30,6,14
4075,123,52,17,15
4076,123,21,17,16
4077,123,50,18,17
4078,123,53,18,18
4079,123,23,3,19
4080,123,15,4,20
4081,90,30,6,1
4082,90,22,6,2
4083,90,31,3,3
4084,90,18,16,4
4085,90,4,4,5
4086,90,17,19,6
4087,90,11,16,7
4088,90,23,3,8
4089,90,15,4,9
4090,90,8,1,10
4091,90,13,15,11
4092,90,14,1,12
4093,90,43,7,13
4094,90,21,15,14
4095,90,2,17,15
4096,90,45,17,16
4097,90,47,18,17
4098,90,44,7,18
4099,90,32,19,19
4100,90,46,18,20
4101,91,30,6,1
4102,91,17,19,2
4103,91,22,6,3
4104,91,31,3,4
4105,91,8,1,5
4106,91,18,16,6
4107,91,23,3,7
4108,91,15,4,8
4109,91,14,1,9
4110,91,43,7,10
4111,91,13,15,11
4112,91,21,15,12
4113,91,32,19,13
4114,91,44,7,14
4115,91,2,17,15
4116,91,46,18,16
4117,91,47,18,17
4118,91,45,17,18
4119,91,4,4,19
4120,91,11,16,20
4121,92,30,6,1
4122,92,22,6,2
4123,92,31,3,3
4124,92,23,3,4
4125,92,11,16,5
4126,92,18,16,6
4127,92,15,4,7
4128,92,44,7,8
4129,92,43,7,9
4130,92,14,1,10
4131,92,21,15,11
4132,92,32,19,12
4133,92,13,15,13
4134,92,17,19,14
4135,92,2,17,15
4136,92,45,17,16
4137,92,4,4,17
4138,92,46,18,18
4139,92,47,18,19
4140,92,8,1,20
4141,93,18,16,1
4142,93,30,6,2
4143,93,31,3,3
4144,93,22,6,4
4145,93,23,3,5
4146,93,4,4,6
4147,93,11,16,7
4148,93,17,19,8
4149,93,15,4,9
4150,93,43,7,10
4151,93,14,1,11
4152,93,13,15,12
4153,93,44,7,13
4154,93,32,19,14
4155,93,45,17,15
4156,93,2,17,16
4157,93,46,18,17
4158,93,47,18,18
4159,93,21,15,19
4160,93,8,1,20
4161,94,30,6,1
4162,94,31,3,2
4163,94,11,16,3
4164,94,15,4,4
4165,94,22,6,5
4166,94,23,3,6
4167,94,44,7,7
4168,94,4,4,8
4169,94,17,19,9
4170,94,14,1,10
4171,94,43,7,11
4172,94,21,15,12
4173,94,8,1,13
4174,94,18,16,14
4175,94,2,17,15
4176,94,32,19,16
4177,94,13,15,17
4178,94,46,18,18
4179,94,45,17,19
4180,94,47,18,20
4181,95,15,4,1
4182,95,23,3,2
4183,95,18,16,3
4184,95,4,4,4
4185,95,30,6,5
4186,95,8,1,6
4187,95,22,6,7
4188,95,11,16,8
4189,95,14,1,9
4190,95,31,3,10
4191,95,21,15,11
4192,95,17,19,12
4193,95,44,7,13
4194,95,32,19,14
4195,95,43,7,15
4196,95,13,15,16
4197,95,2,17,17
4198,95,45,17,18
4199,95,47,18,19
4200,95,46,18,20
4201,96,30,6,1
4202,96,11,16,2
4203,96,15,4,3
4204,96,8,1,4
4205,96,18,16,5
4206,96,4,4,6
4207,96,22,6,7
4208,96,31,3,8
4209,96,23,3,9
4210,96,44,7,10
4211,96,43,7,11
4212,96,32,19,12
4213,96,2,17,13
4214,96,17,19,14
4215,96,45,17,15
4216,96,13,15,16
4217,96,47,18,17
4218,96,14,1,18
4219,96,21,15,19
4220,96,46,18,20
4221,97,23,3,1
4222,97,18,16,2
4223,97,15,4,3
4224,97,31,3,4
4225,97,4,4,5
4226,97,30,6,6
4227,97,22,6,7
4228,97,8,1,8
4229,97,14,1,9
4230,97,32,19,10
4231,97,21,15,11
4232,97,43,7,12
4233,97,44,7,13
4234,97,17,19,14
4235,97,2,17,15
4236,97,10,17,16
4237,97,11,16,17
4238,97,47,18,18
4239,97,13,15,19
4240,97,46,18,20
4241,98,22,6,1
4242,98,30,6,2
4243,98,11,16,3
4244,98,18,16,4
4245,98,31,3,5
4246,98,23,3,6
4247,98,8,1,7
4248,98,44,7,8
4249,98,4,4,9
4250,98,17,19,10
4251,98,43,7,11
4252,98,14,1,12
4253,98,32,19,13
4254,98,21,15,14
4255,98,13,15,15
4256,98,2,17,16
4257,98,45,17,17
4258,98,46,18,18
4259,98,47,18,19
4260,98,15,4,20
4261,99,4,4,1
4262,99,30,6,2
4263,99,14,1,3
4264,99,18,16,4
4265,99,15,4,5
4266,99,31,3,6
4267,99,11,16,7
4268,99,48,3,8
4269,99,8,1,9
4270,99,22,6,10
4271,99,43,7,11
4272,99,17,19,12
4273,99,32,19,13
4274,99,44,7,14
4275,99,21,15,15
4276,99,13,15,16
4277,99,2,17,17
4278,99,45,17,18
4279,99,46,18,19
4280,99,47,18,20
4281,100,8,1,1
4282,100,22,6,2
4283,100,18,16,3
4284,100,30,6,4
4285,100,15,4,5
4286,100,4,4,6
4287,100,14,1,7
4288,100,31,3,8
4289,100,11,16,9
4290,100,17,19,10
4291,100,13,15,11
4292,100,44,7,12
4293,100,48,3,13
4294,100,43,7,14
4295,100,32,19,15
4296,100,45,17,16
4297,100,2,17,17
4298,100,46,18,18
4299,100,47,18,19
4300,100,21,15,20
4301,101,30,6,1
4302,101,31,3,2
4303,101,18,16,3
4304,101,8,1,4
4305,101,14,1,5
4306,101,4,4,6
4307,101,15,4,7
4308,101,22,6,8
4309,101,11,16,9
4310,101,44,7,10
4311,101,42,3,11
4312,101,17,19,12
4313,101,32,19,13
4314,101,21,15,14
4315,101,43,7,15
4316,101,13,15,16
4317,101,45,17,17
4318,101,2,17,18
4319,101,46,18,19
4320,101,47,18,20
4321,102,30,6,1
4322,102,22,6,2
4323,102,11,16,3
4324,102,18,16,4
4325,102,4,4,5
4326,102,42,3,6
4327,102,31,3,7
4328,102,21,15,8
4329,102,15,4,9
4330,102,8,1,10
4331,102,17,19,11
4332,102,14,1,12
4333,102,44,7,13
4334,102,32,19,14
4335,102,41,7,15
4336,102,2,17,16
4337,102,45,17,17
4338,102,47,18,18
4339,102,46,18,19
4340,102,13,15,20
4341,103,15,4,1
4342,103,30,6,2
4343,103,4,4,3
4344,103,14,1,4
4345,103,21,15,5
4346,103,22,6,6
4347,103,17,19,7
4348,103,13,15,8
4349,103,44,7,9
4350,103,8,1,10
4351,103,31,3,11
4352,103,18,16,12
4353,103,32,19,13
4354,103,42,3,14
4355,103,11,16,15
4356,103,2,17,16
4357,103,46,18,17
4358,103,47,18,18
4359,103,45,17,19
4360,103,41,7,20
4361,105,22,6,1
4362,105,8,1,2
4363,105,18,16,3
4364,105,13,15,4
4365,105,23,3,5
4366,105,4,4,6
4367,105,21,15,7
4368,105,44,7,8
4369,105,11,16,9
4370,105,14,1,10
4371,105,31,3,11
4372,105,17,19,12
4373,105,35,4,13
4374,105,41,7,14
4375,105,2,17,15
4376,105,32,19,16
4377,105,10,17,17
4378,105,47,18,18
4379,105,46,18,19
4380,105,30,6,20
4381,106,30,6,1
4382,106,23,3,2
4383,106,17,19,3
4384,106,11,16,4
4385,106,18,16,5
4386,106,15,7,6
4387,106,21,15,7
4388,106,14,1,8
4389,106,35,4,9
4390,106,44,7,10
4391,106,4,4,11
4392,106,8,1,12
4393,106,31,3,13
4394,106,32,19,14
4395,106,22,6,15
4396,106,2,17,16
4397,106,10,17,17
4398,106,46,18,18
4399,106,47,18,19
4400,106,13,15,20
4401,107,22,6,1
4402,107,31,3,2
4403,107,8,1,3
4404,107,13,15,4
4405,107,18,16,5
4406,107,11,16,6
4407,107,23,3,7
4408,107,30,6,8
4409,107,4,4,9
4410,107,15,7,10
4411,107,21,15,11
4412,107,17,19,12
4413,107,14,1,13
4414,107,35,4,14
4415,107,41,7,15
4416,107,32,19,16
4417,107,2,17,17
4418,107,10,17,18
4419,107,47,18,19
4420,107,46,18,20
4421,71,21,4,1
4422,71,15,7,2
4423,71,17,3,3
4424,71,35,15,4
4425,71,14,9,5
4426,71,32,9,6
4427,71,2,3,7
4428,71,18,16,8
4429,71,31,1,9
4430,71,8,1,10
4431,71,22,6,11
4432,71,39,17,12
4433,71,4,4,13
4434,71,33,17,14
4435,71,23,7,15
4436,71,40,18,16
4437,71,27,18,17
4438,71,30,6,18
4439,71,11,16,19
4440,71,13,15,20
4441,72,4,4,1
4442,72,15,7,2
4443,72,21,4,3
4444,72,17,3,4
4445,72,23,7,5
4446,72,8,1,6
4447,72,32,9,7
4448,72,14,9,8
4449,72,18,16,9
4450,72,2,3,10
4451,72,31,1,11
4452,72,22,6,12
4453,72,30,6,13
4454,72,13,15,14
4455,72,19,16,15
4456,72,35,15,16
4457,72,39,17,17
4458,72,33,17,18
4459,72,40,18,19
4460,72,27,18,20
4461,73,4,4,1
4462,73,30,6,2
4463,73,15,7,3
4464,73,2,3,4
4465,73,17,3,5
4466,73,23,7,6
4467,73,32,9,7
4468,73,37,1,8
4469,73,8,1,9
4470,73,21,4,10
4471,73,18,16,11
4472,73,13,15,12
4473,73,11,16,13
4474,73,14,9,14
4475,73,22,6,15
4476,73,35,15,16
4477,73,33,17,17
4478,73,39,17,18
4479,73,27,18,19
4480,73,40,18,20
4481,74,8,1,1
4482,74,4,4,2
4483,74,18,16,3
4484,74,17,3,4
4485,74,15,7,5
4486,74,11,16,6
4487,74,25,1,7
4488,74,13,15,8
4489,74,2,3,9
4490,74,22,6,10
4491,74,23,7,11
4492,74,35,15,12
4493,74,21,4,13
4494,74,30,6,14
4495,74,14,9,15
4496,74,24,9,16
4497,74,39,17,17
4498,74,33,17,18
4499,74,40,18,19
4500,74,27,18,20
4501,75,8,1,1
4502,75,17,3,2
4503,75,4,4,3
4504,75,23,7,4
4505,75,15,7,5
4506,75,21,4,6
4507,75,31,1,7
4508,75,30,6,8
4509,75,14,9,9
4510,75,13,15,10
4511,75,24,9,11
4512,75,35,15,12
4513,75,39,17,13
4514,75,33,17,14
4515,75,27,18,15
4516,75,40,18,16
4517,75,2,3,17
4518,75,22,6,18
4519,76,8,1,1
4520,76,4,4,2
4521,76,17,3,3
4522,76,21,4,4
4523,76,15,7,5
4524,76,2,3,6
4525,76,14,9,7
4526,76,30,6,8
4527,76,35,15,9
4528,76,22,6,10
4529,76,13,15,11
4530,76,24,9,12
4531,76,40,18,13
4532,76,27,18,14
4533,76,33,17,15
4534,76,31,1,16
4535,76,39,17,17
4536,76,23,7,18
4537,841,20,9,1
4538,841,1,1,2
4539,841,17,9,3
4540,841,18,1,4
4541,841,4,6,5
4542,841,808,4,6
4543,841,3,131,7
4544,841,13,6,8
4545,841,155,15,9
4546,841,67,5,10
4547,841,30,131,11
4548,841,153,5,12
4549,841,815,15,13
4550,841,814,10,14
4551,841,813,3,15
4552,841,16,10,16
4553,841,22,3,17
4554,841,2,4,18
4555,841,5,205,19
4556,841,15,205,20
4557,841,10,166,21
4558,841,816,166,22
4562,842,20,9,1
4560,841,24,164,23
4561,841,39,164,24
4563,842,1,1,2
4564,842,17,9,3
4565,842,18,1,4
4566,842,4,6,5
4567,842,2,4,6
4568,842,13,6,7
4569,842,808,4,8
4570,842,3,131,9
4571,842,155,15,10
4572,842,30,131,11
4573,842,67,5,12
4574,842,153,5,13
4575,842,814,10,14
4576,842,22,3,15
4577,842,815,15,16
4578,842,16,10,17
4579,842,813,3,18
4580,842,5,205,19
4581,842,15,205,20
4582,842,10,166,21
4583,842,816,166,22
4584,842,24,164,23
4585,842,39,164,24
4586,843,20,9,1
4587,843,18,1,2
4588,843,1,1,3
4589,843,3,131,4
4590,843,4,6,5
4591,843,13,6,6
4592,843,153,5,7
4593,843,814,10,8
4594,843,67,5,9
4595,843,808,4,10
4596,843,16,10,11
4597,843,815,15,12
4598,843,155,15,13
4599,843,30,131,14
4600,843,22,3,15
4601,843,2,4,16
4602,843,813,3,17
4603,843,17,9,18
4604,843,5,205,19
4605,843,15,205,20
4606,843,816,166,21
4607,843,10,166,22
4608,843,24,164,23
4609,843,39,164,24
4610,844,20,9,1
4611,844,17,9,2
4612,844,3,131,3
4613,844,1,1,4
4614,844,4,6,5
4615,844,18,1,6
4616,844,808,4,7
4617,844,30,131,8
4618,844,2,4,9
4619,844,13,6,10
4620,844,22,3,11
4621,844,16,10,12
4622,844,814,10,13
4623,844,813,3,14
4624,844,815,15,15
4625,844,67,5,16
4626,844,153,5,17
4627,844,5,205,18
4628,844,15,205,19
4629,844,816,166,20
4630,844,24,164,21
4631,844,10,166,22
4632,844,39,164,23
4633,845,17,9,1
4634,845,20,9,2
4635,845,1,1,3
4636,845,4,6,4
4637,845,18,1,5
4638,845,808,4,6
4639,845,3,131,7
4640,845,13,6,8
4641,845,813,3,9
4642,845,30,131,10
4643,845,67,5,11
4644,845,815,15,12
4645,845,153,5,13
4646,845,155,15,14
4647,845,5,205,15
4648,845,814,10,16
4649,845,16,10,17
4650,845,15,205,18
4651,845,22,3,19
4652,845,10,166,20
4653,845,24,164,21
4654,845,39,164,22
4655,845,816,166,23
4656,846,20,9,1
4657,846,18,1,2
4658,846,17,9,3
4659,846,4,6,4
4660,846,30,131,5
4661,846,13,6,6
4662,846,1,1,7
4663,846,3,131,8
4664,846,813,3,9
4665,846,815,15,10
4666,846,808,4,11
4667,846,22,3,12
4668,846,155,15,13
4669,846,814,10,14
4670,846,16,10,15
4671,846,2,4,16
4672,846,67,5,17
4673,846,5,205,18
4674,846,15,205,19
4675,846,153,5,20
4676,846,10,166,21
4677,846,816,166,22
4678,846,39,164,23
4679,846,24,164,24
4680,847,20,9,1
4681,847,4,6,2
4682,847,13,6,3
4683,847,17,9,4
4684,847,1,1,5
4685,847,3,131,6
4686,847,18,1,7
4687,847,30,131,8
4688,847,2,4,9
4689,847,808,4,10
4690,847,814,10,11
4691,847,813,3,12
4692,847,155,15,13
4693,847,16,10,14
4694,847,67,5,15
4695,847,22,3,16
4696,847,37,15,17
4697,847,153,5,18
4698,847,15,205,19
4699,847,5,205,20
4700,847,24,164,21
4701,847,10,166,22
4702,847,39,164,23
4703,847,816,166,24
4704,848,20,9,1
4705,848,17,9,2
4706,848,1,1,3
4707,848,4,6,4
4708,848,13,6,5
4709,848,18,1,6
4710,848,3,131,7
4711,848,30,131,8
4712,848,2,4,9
4713,848,16,10,10
4714,848,808,4,11
4715,848,814,10,12
4716,848,22,3,13
4717,848,155,15,14
4718,848,813,3,15
4719,848,815,15,16
4720,848,67,5,17
4721,848,153,5,18
4722,848,5,205,19
4723,848,15,205,20
4724,848,10,166,21
4725,848,24,164,22
4726,848,816,166,23
4727,848,39,164,24
4728,849,17,9,1
4729,849,20,9,2
4730,849,4,6,3
4731,849,13,6,4
4732,849,18,1,5
4733,849,814,10,6
4734,849,813,3,7
4735,849,155,15,8
4736,849,3,131,9
4737,849,1,1,10
4738,849,16,10,11
4739,849,815,15,12
4740,849,30,131,13
4741,849,808,4,14
4742,849,22,3,15
4743,849,2,4,16
4744,849,5,205,17
4745,849,153,5,18
4746,849,67,5,19
4747,849,10,166,20
4748,849,15,205,21
4749,849,816,166,22
4750,849,24,164,23
4751,849,817,164,24
4752,850,17,9,1
4753,850,1,1,2
4754,850,20,9,3
4755,850,4,6,4
4756,850,13,6,5
4757,850,3,131,6
4758,850,18,1,7
4759,850,16,10,8
4760,850,808,4,9
4761,850,30,131,10
4762,850,2,4,11
4763,850,814,10,12
4764,850,813,3,13
4765,850,22,3,14
4766,850,815,15,15
4767,850,67,5,16
4768,850,153,5,17
4769,850,155,15,18
4770,850,5,205,19
4771,850,10,166,20
4772,850,812,205,21
4773,850,816,166,22
4774,850,24,164,23
4775,850,817,164,24
4776,851,20,9,1
4777,851,1,1,2
4778,851,18,1,3
4779,851,13,6,4
4780,851,4,6,5
4781,851,17,9,6
4782,851,3,131,7
4783,851,16,10,8
4784,851,30,131,9
4785,851,815,15,10
4786,851,814,10,11
4787,851,808,4,12
4788,851,155,15,13
4789,851,2,4,14
4790,851,22,3,15
4791,851,153,5,16
4792,851,813,3,17
4793,851,67,5,18
4794,851,5,205,19
4795,851,15,205,20
4796,851,10,166,21
4797,851,24,164,22
4798,851,817,164,23
4799,851,816,166,24
4800,852,20,9,1
4801,852,1,1,2
4802,852,17,9,3
4803,852,13,6,4
4804,852,3,131,5
4805,852,153,5,6
4806,852,811,4,7
4807,852,4,6,8
4808,852,815,15,9
4809,852,808,4,10
4810,852,67,5,11
4811,852,155,15,12
4812,852,18,1,13
4813,852,22,3,14
4814,852,16,10,15
4815,852,813,3,16
4816,852,5,205,17
4817,852,814,10,18
4818,852,15,205,19
4819,852,10,166,20
4820,852,816,166,21
4821,852,24,164,22
4822,852,817,164,23
4823,854,20,9,1
4824,854,17,9,2
4825,854,18,1,3
4826,854,1,1,4
4827,854,4,6,5
4828,854,13,6,6
4829,854,3,131,7
4830,854,30,131,8
4831,854,16,10,9
4832,854,814,10,10
4833,854,815,15,11
4834,854,22,3,12
4835,854,813,3,13
4836,854,67,5,14
4837,854,811,4,15
4838,854,153,5,16
4839,854,155,15,17
4840,854,808,4,18
4841,854,5,205,19
4842,854,15,205,20
4843,854,10,166,21
4844,854,816,166,22
4845,854,817,164,23
4846,854,24,164,24
4847,855,20,9,1
4848,855,18,1,2
4849,855,1,1,3
4850,855,13,6,4
4851,855,4,6,5
4852,855,17,9,6
4853,855,155,15,10
4854,855,30,131,7
4855,855,811,4,8
4856,855,808,4,9
4857,855,16,10,11
4858,855,814,10,12
4859,855,22,3,13
4860,855,813,3,14
4861,855,67,5,15
4862,855,153,5,16
4863,855,815,15,17
4864,855,5,205,18
4865,855,15,205,19
4866,855,816,166,20
4867,855,10,166,21
4868,855,817,164,22
4869,855,3,131,23
4870,855,24,164,24
4871,856,1,1,1
4872,856,20,9,2
4873,856,18,1,3
4874,856,17,9,4
4875,856,13,6,5
4876,856,4,6,6
4877,856,3,131,7
4878,856,808,4,8
4879,856,814,10,9
4880,856,16,10,10
4881,856,153,5,11
4882,856,30,131,12
4883,856,67,5,13
4884,856,155,15,14
4885,856,811,4,15
4886,856,813,3,16
4887,856,815,15,17
4888,856,22,3,18
4889,856,5,205,19
4890,856,15,205,20
4891,856,10,166,21
4892,856,816,166,22
4893,856,24,164,23
4894,856,817,164,24
4895,857,20,9,1
4896,857,1,1,2
4897,857,17,9,3
4898,857,4,6,4
4899,857,18,1,5
4900,857,13,6,6
4901,857,3,131,7
4902,857,16,10,8
4903,857,67,5,9
4904,857,153,5,10
4905,857,808,4,11
4906,857,30,131,12
4907,857,814,10,13
4908,857,813,3,14
4909,857,811,4,15
4910,857,22,3,16
4911,857,815,15,17
4912,857,155,15,18
4913,857,5,205,19
4914,857,15,205,20
4915,857,817,164,21
4916,857,39,164,22
4917,857,816,166,23
4918,857,10,166,24
4919,858,20,9,1
4920,858,1,1,2
4921,858,18,1,3
4922,858,17,9,4
4923,858,4,6,5
4924,858,13,6,6
4925,858,3,131,7
4926,858,30,131,8
4927,858,16,10,9
4928,858,814,10,10
4929,858,815,15,11
4930,858,808,4,12
4931,858,67,5,13
4932,858,811,4,14
4933,858,153,5,15
4934,858,155,15,16
4935,858,813,3,17
4936,858,5,205,18
4937,858,15,205,19
4938,858,10,166,20
4939,858,817,164,21
4940,858,816,166,22
4941,858,24,164,23
4942,859,20,9,1
4943,859,17,9,2
4944,859,18,1,3
4945,859,1,1,4
4946,859,4,6,5
4947,859,3,131,6
4948,859,13,6,7
4949,859,16,10,8
4950,859,811,4,9
4951,859,30,131,10
4952,859,814,10,11
4953,859,22,3,12
4954,859,153,5,13
4955,859,67,5,14
4956,859,808,4,15
4957,859,155,15,16
4958,859,815,15,17
4959,859,813,3,18
4960,859,5,205,19
4961,859,15,205,20
4962,859,24,164,21
4963,859,817,164,22
4964,859,816,166,23
4965,859,10,166,24
4966,860,1,1,1
4967,860,18,1,2
4968,860,154,208,3
4969,860,30,131,4
4970,860,17,9,5
4971,860,20,9,6
4972,860,3,131,7
4973,860,813,3,8
4974,860,807,10,9
4975,860,817,5,10
4976,860,818,5,11
4977,860,4,6,12
4978,860,155,15,13
4979,860,811,3,14
4980,860,814,10,15
4981,860,13,6,16
4982,860,815,15,17
4983,860,8,208,18
4984,860,5,207,19
4985,860,808,207,20
4986,860,10,206,21
4987,860,819,206,22
4988,860,37,164,23
4989,860,39,164,24
4990,861,1,1,1
4991,861,18,1,2
4992,861,30,131,3
4993,861,17,9,4
4994,861,8,208,5
4995,861,20,9,6
4996,861,154,208,7
4997,861,3,131,8
4998,861,4,6,9
4999,861,815,15,10
5000,861,813,3,11
5001,861,13,6,12
5002,861,811,3,13
5003,861,814,10,14
5004,861,817,5,15
5005,861,807,10,16
5006,861,155,15,17
5007,861,818,5,18
5008,861,5,207,19
5009,861,808,207,20
5010,861,10,206,21
5011,861,819,206,22
5012,861,37,164,23
5013,861,39,164,24
5014,862,3,131,1
5015,862,1,1,2
5016,862,30,131,3
5017,862,155,15,4
5018,862,8,208,5
5019,862,18,1,6
5020,862,17,9,7
5021,862,815,15,8
5022,862,4,6,9
5023,862,154,208,10
5024,862,20,9,11
5025,862,13,6,12
5026,862,813,3,13
5027,862,811,3,14
5028,862,814,10,15
5029,862,807,10,16
5030,862,817,5,17
5031,862,818,5,18
5032,862,5,207,19
5033,862,808,207,20
5034,862,10,206,21
5035,862,819,206,22
5036,862,37,164,23
5037,862,39,164,24
5038,863,20,9,1
5039,863,1,1,2
5040,863,17,9,3
5041,863,18,1,4
5042,863,3,131,5
5043,863,817,5,6
5044,863,154,208,7
5045,863,815,15,8
5046,863,4,6,9
5047,863,814,10,10
5048,863,8,208,11
5049,863,155,15,12
5050,863,807,10,13
5051,863,13,6,14
5052,863,811,3,15
5053,863,5,207,16
5054,863,813,3,17
5055,863,30,131,18
5056,863,818,5,19
5057,863,808,207,20
5058,863,819,206,21
5059,863,37,164,22
5060,863,10,206,23
5061,863,39,164,24
5062,864,1,1,1
5063,864,813,3,2
5064,864,4,6,3
5065,864,154,208,4
5066,864,8,208,5
5067,864,815,15,6
5068,864,3,131,7
5069,864,20,9,8
5070,864,30,131,9
5071,864,155,15,10
5072,864,18,1,11
5073,864,17,9,12
5074,864,814,10,13
5075,864,807,10,14
5076,864,818,5,15
5077,864,817,5,16
5078,864,13,6,17
5079,864,811,3,18
5080,864,808,207,19
5081,864,5,207,20
5082,864,819,206,21
5083,864,10,206,22
5084,864,37,164,23
5085,864,39,164,24
5086,865,30,131,1
5087,865,17,9,2
5088,865,3,131,3
5089,865,1,1,4
5090,865,154,208,5
5091,865,4,6,6
5092,865,13,6,7
5093,865,8,208,8
5094,865,813,3,9
5095,865,20,9,10
5096,865,807,10,11
5097,865,155,15,12
5098,865,18,1,13
5099,865,811,3,14
5100,865,814,10,15
5101,865,817,5,16
5102,865,818,5,17
5103,865,5,207,18
5104,865,808,207,19
5105,865,10,206,20
5106,865,37,164,21
5107,865,819,206,22
5108,865,39,164,23
5109,866,20,9,1
5110,866,1,1,2
5111,866,4,6,3
5112,866,17,9,4
5113,866,3,131,5
5114,866,13,6,6
5115,866,154,208,7
5116,866,814,10,8
5117,866,30,131,9
5118,866,18,1,10
5119,866,155,15,11
5120,866,8,208,12
5121,866,807,10,13
5122,866,817,5,14
5123,866,815,15,15
5124,866,811,3,16
5125,866,813,3,17
5126,866,5,207,18
5127,866,808,207,19
5128,866,818,5,20
5129,866,37,164,21
5130,866,10,206,22
5131,866,819,206,23
5132,866,39,164,24
5133,867,20,9,1
5134,867,1,1,2
5135,867,813,3,3
5136,867,154,208,4
5137,867,8,208,5
5138,867,3,131,6
5139,867,155,15,7
5140,867,807,10,8
5141,867,18,1,9
5142,867,814,10,10
5143,867,4,6,11
5144,867,30,131,12
5145,867,13,6,13
5146,867,811,3,14
5147,867,815,15,15
5148,867,5,207,16
5149,867,817,5,17
5150,867,818,5,18
5151,867,17,9,19
5152,867,808,207,20
5153,867,37,164,21
5154,867,39,164,22
5155,867,819,206,23
5156,868,4,6,1
5157,868,17,9,2
5158,868,30,131,3
5159,868,20,9,4
5160,868,13,6,5
5161,868,8,208,6
5162,868,813,3,7
5163,868,1,1,8
5164,868,807,10,9
5165,868,154,208,10
5166,868,814,10,11
5167,868,155,15,12
5168,868,3,131,13
5169,868,817,5,14
5170,868,811,3,15
5171,868,818,5,16
