resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId
8489,371,165,44,0,35,0,0,-1,-1,-1,97
8490,371,88,49,0,36,0,0,-1,-1,-1,97
8491,371,114,39,0,37,0,0,-1,-1,-1,97
8492,371,99,39,0,38,0,0,-1,-1,-1,97
8493,371,134,42,0,39,0,0,-1,-1,-1,97
8494,372,117,1,3,1,900,60,5766857,-1,-1,1
8495,372,77,6,4,2,600,60,5776730,-1,-1,1
8496,372,137,32,5,3,400,60,5835448,-1,-1,1
8497,372,118,21,11,4,300,60,5840205,-1,-1,1
8498,372,105,6,6,5,200,60,5841413,-1,-1,1
8499,372,138,32,10,6,100,59,-1,-1,-1,11
8500,372,123,22,7,7,0,59,-1,-1,-1,11
8501,372,158,21,15,8,0,59,-1,-1,-1,11
8502,372,140,27,21,9,0,57,-1,-1,-1,13
8503,372,110,48,14,10,0,53,-1,-1,-1,5
8504,372,156,25,22,11,0,47,-1,-1,-1,7
8505,372,159,18,20,12,0,46,-1,-1,-1,83
8506,372,112,33,16,13,0,40,-1,-1,-1,22
8507,372,99,42,25,14,0,35,-1,-1,-1,22
8508,372,166,39,19,15,0,35,-1,-1,-1,23
8509,372,114,33,17,16,0,32,-1,-1,-1,5
8510,372,102,1,1,17,0,31,-1,-1,-1,2
8511,372,163,27,18,18,0,23,-1,-1,-1,8
8512,372,131,44,24,19,0,20,-1,-1,-1,5
8513,372,95,3,2,20,0,18,-1,-1,-1,5
8514,372,145,22,12,21,0,7,-1,-1,-1,5
8515,372,119,3,8,22,0,6,-1,-1,-1,5
8516,372,122,37,9,23,0,6,-1,-1,-1,5
8517,372,167,18,23,24,0,5,-1,-1,-1,83
8518,372,127,37,13,25,0,0,-1,-1,-1,6
8519,372,165,44,26,26,0,0,-1,-1,-1,10
8520,372,141,25,0,27,0,0,-1,-1,-1,81
8521,372,160,49,0,28,0,0,-1,-1,-1,81
8522,372,78,45,0,29,0,0,-1,-1,-1,81
8523,372,146,49,0,30,0,0,-1,-1,-1,81
8524,372,133,35,0,31,0,0,-1,-1,-1,97
8525,373,102,1,1,1,900,60,5561264,-1,-1,1
8526,373,117,1,2,2,600,60,5563598,-1,-1,1
8527,373,137,32,3,3,400,59,-1,-1,-1,11
8528,373,123,22,8,4,300,59,-1,-1,-1,11
8529,373,77,6,5,5,200,59,-1,-1,-1,11
8530,373,145,22,4,6,100,59,-1,-1,-1,11
8531,373,158,21,7,7,0,59,-1,-1,-1,11
8532,373,138,32,12,8,0,59,-1,-1,-1,11
8533,373,118,21,14,9,0,58,-1,-1,-1,12
8534,373,166,39,13,10,0,58,-1,-1,-1,12
8535,373,159,18,18,11,0,58,-1,-1,-1,12
8536,373,114,33,19,12,0,58,-1,-1,-1,12
8537,373,119,3,6,13,0,58,-1,-1,-1,12
8538,373,156,25,23,14,0,58,-1,-1,-1,12
8539,373,127,37,20,15,0,58,-1,-1,-1,12
8540,373,167,18,22,16,0,57,-1,-1,-1,13
8541,373,112,33,15,17,0,57,-1,-1,-1,13
8542,373,105,6,10,18,0,54,-1,-1,-1,5
8543,373,131,44,26,19,0,52,-1,-1,-1,62
8544,373,141,25,21,20,0,48,-1,-1,-1,6
8545,373,95,3,11,21,0,42,-1,-1,-1,5
8546,373,99,42,17,22,0,40,-1,-1,-1,69
8547,373,133,35,24,23,0,38,-1,-1,-1,6
8548,373,160,49,25,24,0,36,-1,-1,-1,6
8549,373,122,37,9,25,0,2,-1,-1,-1,6
8550,373,110,48,16,26,0,1,-1,-1,-1,22
8551,373,78,45,0,27,0,0,-1,-1,-1,96
8552,373,165,44,0,28,0,0,-1,-1,-1,81
8553,373,140,27,0,29,0,0,-1,-1,-1,81
8554,373,163,27,0,30,0,0,-1,-1,-1,81
8555,374,117,1,2,1,900,78,7037077,-1,-1,1
8556,374,77,6,3,2,600,78,7057530,-1,-1,1
8557,374,105,6,4,3,400,78,7078306,-1,-1,1
8558,374,118,21,7,4,300,77,-1,-1,-1,11
8559,374,156,25,10,5,200,77,-1,-1,-1,11
8560,374,119,3,8,6,100,77,-1,-1,-1,11
8561,374,114,33,21,7,0,77,-1,-1,-1,11
8562,374,123,22,16,8,0,76,-1,-1,-1,12
8563,374,78,45,25,9,0,75,-1,-1,-1,13
8564,374,122,37,22,10,0,72,-1,-1,-1,16
8565,374,102,1,1,11,0,66,-1,-1,-1,20
8566,374,112,33,13,12,0,50,-1,-1,-1,4
8567,374,127,37,14,13,0,45,-1,-1,-1,69
8568,374,160,49,23,14,0,43,-1,-1,-1,6
8569,374,145,22,6,15,0,38,-1,-1,-1,6
8570,374,159,18,15,16,0,36,-1,-1,-1,86
8571,374,95,3,5,17,0,32,-1,-1,-1,4
8572,374,110,48,19,18,0,28,-1,-1,-1,5
8573,374,163,27,20,19,0,17,-1,-1,-1,5
8574,374,165,44,18,20,0,14,-1,-1,-1,23
8575,374,158,21,9,21,0,8,-1,-1,-1,5
8576,374,140,27,26,22,0,6,-1,-1,-1,5
8577,374,99,42,24,23,0,5,-1,-1,-1,22
8578,374,137,32,11,24,0,1,-1,-1,-1,4
8579,374,133,35,17,25,0,0,-1,-1,-1,20
8580,374,166,39,12,26,0,0,-1,-1,-1,37
8581,374,138,32,0,27,0,0,-1,-1,-1,81
8582,374,146,49,0,28,0,0,-1,-1,-1,81
8583,374,167,18,0,29,0,0,-1,-1,-1,81
8584,374,141,25,0,30,0,0,-1,-1,-1,81
8585,374,131,44,0,31,0,0,-1,-1,-1,96
8586,375,117,1,2,1,900,67,5415737,-1,-1,1
8587,375,102,1,1,2,600,67,5422841,-1,-1,1
8588,375,77,6,3,3,400,67,5473051,-1,-1,1
8589,375,105,6,5,4,300,66,-1,-1,-1,11
8590,375,118,21,9,5,200,66,-1,-1,-1,11
8591,375,158,21,7,6,100,66,-1,-1,-1,11
8592,375,145,22,8,7,0,65,-1,-1,-1,12
8593,375,123,22,11,8,0,64,-1,-1,-1,13
8594,375,114,33,22,9,0,64,-1,-1,-1,13
8595,375,140,27,24,10,0,63,-1,-1,-1,14
8596,375,159,18,25,11,0,63,-1,-1,-1,14
8597,375,166,39,19,12,0,63,-1,-1,-1,14
8598,375,165,44,26,13,0,63,-1,-1,-1,14
8599,375,99,42,21,14,0,62,-1,-1,-1,15
8600,375,160,49,18,15,0,61,-1,-1,-1,16
8601,375,122,37,10,16,0,61,-1,-1,-1,16
8602,375,137,32,4,17,0,58,-1,-1,-1,5
8603,375,110,48,12,18,0,52,-1,-1,-1,6
8604,375,138,32,6,19,0,27,-1,-1,-1,5
8605,375,95,3,14,20,0,20,-1,-1,-1,5
8606,375,146,49,15,21,0,16,-1,-1,-1,5
8607,375,119,3,17,22,0,16,-1,-1,-1,5
8608,375,163,27,20,23,0,13,-1,-1,-1,3
8609,375,133,35,23,24,0,13,-1,-1,-1,23
8610,375,127,37,16,25,0,10,-1,-1,-1,10
8611,375,112,33,13,26,0,0,-1,-1,-1,22
8612,375,167,18,0,27,0,0,-1,-1,-1,81
8613,375,156,25,0,28,0,0,-1,-1,-1,81
8614,375,78,45,0,29,0,0,-1,-1,-1,81
8615,375,141,25,0,30,0,0,-1,-1,-1,81
8616,375,131,44,0,31,0,0,-1,-1,-1,96
8617,376,102,1,1,1,900,69,5986618,-1,-1,1
8618,376,117,1,2,2,600,69,5992552,-1,-1,1
8619,376,123,22,7,3,400,69,6038027,-1,-1,1
8620,376,137,32,6,4,300,68,-1,-1,-1,11
8621,376,122,37,14,5,200,68,-1,-1,-1,11
8622,376,156,25,19,6,100,67,-1,-1,-1,12
8623,376,118,21,16,7,0,67,-1,-1,-1,12
8624,376,99,42,26,8,0,67,-1,-1,-1,12
8625,376,110,48,12,9,0,66,-1,-1,-1,60
8626,376,112,33,17,10,0,66,-1,-1,-1,10
8627,376,138,32,13,11,0,66,-1,-1,-1,13
8628,376,131,44,15,12,0,66,-1,-1,-1,13
8629,376,159,18,21,13,0,64,-1,-1,-1,15
8630,376,160,49,22,14,0,63,-1,-1,-1,5
8631,376,127,37,18,15,0,54,-1,-1,-1,6
8632,376,166,39,10,16,0,41,-1,-1,-1,22
8633,376,163,27,20,17,0,36,-1,-1,-1,7
8634,376,105,6,4,18,0,33,-1,-1,-1,5
8635,376,119,3,11,19,0,32,-1,-1,-1,5
8636,376,158,21,8,20,0,31,-1,-1,-1,37
8637,376,95,3,9,21,0,28,-1,-1,-1,5
8638,376,140,27,25,22,0,24,-1,-1,-1,5
8639,376,77,6,3,23,0,22,-1,-1,-1,10
8640,376,145,22,5,24,0,15,-1,-1,-1,80
8641,376,165,44,24,25,0,8,-1,-1,-1,83
8642,376,141,25,23,26,0,0,-1,-1,-1,4
8643,376,167,18,0,27,0,0,-1,-1,-1,81
8644,376,78,45,0,28,0,0,-1,-1,-1,81
8645,376,114,33,0,29,0,0,-1,-1,-1,81
8646,376,146,49,0,30,0,0,-1,-1,-1,81
8647,376,133,35,0,31,0,0,-1,-1,-1,97
8648,377,102,1,1,1,900,63,6896035,-1,-1,1
8649,377,117,1,4,2,600,63,6934748,-1,-1,1
8650,377,123,22,5,3,400,62,-1,-1,-1,11
8651,377,110,48,12,4,300,62,-1,-1,-1,11
8652,377,156,25,17,5,200,62,-1,-1,-1,11
8653,377,94,18,16,6,100,62,-1,-1,-1,11
8654,377,114,33,24,7,0,61,-1,-1,-1,12
8655,377,133,35,21,8,0,61,-1,-1,-1,12
8656,377,141,25,22,9,0,59,-1,-1,-1,20
8657,377,159,18,25,10,0,54,-1,-1,-1,6
8658,377,112,33,14,11,0,46,-1,-1,-1,86
8659,377,131,44,19,12,0,46,-1,-1,-1,20
8660,377,105,6,3,13,0,45,-1,-1,-1,4
8661,377,163,27,20,14,0,45,-1,-1,-1,25
8662,377,127,37,13,15,0,34,-1,-1,-1,5
8663,377,119,3,10,16,0,26,-1,-1,-1,10
8664,377,137,32,8,17,0,26,-1,-1,-1,20
8665,377,165,44,23,18,0,26,-1,-1,-1,6
8666,377,118,21,9,19,0,24,-1,-1,-1,20
8667,377,95,3,6,20,0,18,-1,-1,-1,5
8668,377,166,39,11,21,0,15,-1,-1,-1,22
8669,377,145,22,7,22,0,14,-1,-1,-1,22
8670,377,158,21,15,23,0,14,-1,-1,-1,10
8671,377,78,45,26,24,0,7,-1,-1,-1,5
8672,377,77,6,2,25,0,6,-1,-1,-1,29
8673,377,140,27,18,26,0,2,-1,-1,-1,25
8674,377,122,37,0,27,0,0,-1,-1,-1,73
8675,377,138,32,0,28,0,0,-1,-1,-1,81
8676,377,146,49,0,29,0,0,-1,-1,-1,81
8677,377,160,49,0,30,0,0,-1,-1,-1,81
8678,377,99,42,0,31,0,0,-1,-1,-1,81
8679,378,117,1,1,1,900,80,5857328,-1,-1,1
8680,378,102,1,2,2,600,80,5889080,-1,-1,1
8681,378,105,6,4,3,400,80,5923833,-1,-1,1
8682,378,77,6,3,4,300,79,-1,-1,-1,11
8683,378,137,32,7,5,200,79,-1,-1,-1,11
8684,378,145,22,6,6,100,79,-1,-1,-1,11
8685,378,138,32,8,7,0,79,-1,-1,-1,11
8686,378,127,37,16,8,0,79,-1,-1,-1,11
8687,378,122,37,10,9,0,79,-1,-1,-1,11
8688,378,110,48,12,10,0,78,-1,-1,-1,12
8689,378,158,21,13,11,0,78,-1,-1,-1,12
8690,378,133,35,14,12,0,78,-1,-1,-1,12
8691,378,114,33,19,13,0,78,-1,-1,-1,12
8692,378,131,44,20,14,0,77,-1,-1,-1,13
8693,378,94,18,22,15,0,77,-1,-1,-1,13
8694,378,159,18,25,16,0,70,-1,-1,-1,62
8695,378,165,44,26,17,0,64,-1,-1,-1,8
8696,378,78,45,24,18,0,56,-1,-1,-1,86
8697,378,146,49,21,19,0,55,-1,-1,-1,6
8698,378,95,3,9,20,0,48,-1,-1,-1,22
8699,378,112,33,18,21,0,46,-1,-1,-1,10
8700,378,156,25,23,22,0,40,-1,-1,-1,5
8701,378,119,3,15,23,0,35,-1,-1,-1,23
8702,378,123,22,5,24,0,28,-1,-1,-1,5
8703,378,166,39,17,25,0,20,-1,-1,-1,95
8704,378,118,21,11,26,0,11,-1,-1,-1,20
8705,378,163,27,0,27,0,0,-1,-1,-1,81
8706,378,141,25,0,28,0,0,-1,-1,-1,81
8707,378,140,27,0,29,0,0,-1,-1,-1,81
8708,378,99,42,0,30,0,0,-1,-1,-1,97
8709,378,160,49,0,31,0,0,-1,-1,-1,96
8710,379,102,1,3,1,900,65,5596367,-1,-1,1
8711,379,95,3,11,2,600,65,5619711,-1,-1,1
8712,379,145,22,8,3,400,65,5647581,-1,-1,1
8713,379,127,37,5,4,300,65,5667745,-1,-1,1
8714,379,137,32,7,5,200,65,5677202,-1,-1,1
8715,379,118,21,9,6,100,64,-1,-1,-1,11
8716,379,158,21,13,7,0,64,-1,-1,-1,11
8717,379,119,3,15,8,0,64,-1,-1,-1,11
8718,379,77,6,1,9,0,64,-1,-1,-1,11
8719,379,138,32,10,10,0,64,-1,-1,-1,11
8720,379,133,35,21,11,0,64,-1,-1,-1,11
8721,379,131,44,20,12,0,64,-1,-1,-1,11
8722,379,114,33,23,13,0,63,-1,-1,-1,12
8723,379,112,33,22,14,0,63,-1,-1,-1,12
8724,379,94,18,19,15,0,63,-1,-1,-1,12
8725,379,141,25,24,16,0,63,-1,-1,-1,12
8726,379,105,6,2,17,0,62,-1,-1,-1,60
8727,379,163,27,25,18,0,62,-1,-1,-1,13
8728,379,78,45,26,19,0,60,-1,-1,-1,60
8729,379,123,22,12,20,0,38,-1,-1,-1,7
8730,379,122,37,6,21,0,34,-1,-1,-1,91
8731,379,117,1,4,22,0,24,-1,-1,-1,64
8732,379,156,25,17,23,0,14,-1,-1,-1,5
8733,379,110,48,14,24,0,9,-1,-1,-1,8
8734,379,166,39,16,25,0,8,-1,-1,-1,41
8735,379,159,18,18,26,0,0,-1,-1,-1,22
8736,379,165,44,0,27,0,0,-1,-1,-1,81
8737,379,160,49,0,28,0,0,-1,-1,-1,81
8738,379,140,27,0,29,0,0,-1,-1,-1,81
8739,379,146,49,0,30,0,0,-1,-1,-1,81
8740,379,99,42,0,31,0,0,-1,-1,-1,97
8741,380,102,1,1,1,900,44,5574188,-1,-1,1
8742,380,117,1,2,2,600,44,5587797,-1,-1,1
8743,380,77,6,3,3,400,44,5626283,-1,-1,1
8744,380,105,6,4,4,300,44,5675100,-1,-1,1
8745,380,122,37,7,5,200,44,5683794,-1,-1,1
8746,380,123,22,9,6,100,43,-1,-1,-1,11
8747,380,118,21,12,7,0,43,-1,-1,-1,11
8748,380,127,37,10,8,0,43,-1,-1,-1,11
8749,380,138,32,8,9,0,43,-1,-1,-1,11
8750,380,158,21,15,10,0,43,-1,-1,-1,11
8751,380,156,25,24,11,0,43,-1,-1,-1,11
8752,380,146,49,22,12,0,43,-1,-1,-1,11
8753,380,110,48,14,13,0,42,-1,-1,-1,12
8754,380,160,49,23,14,0,42,-1,-1,-1,12
8755,380,133,35,19,15,0,42,-1,-1,-1,12
8756,380,165,44,26,16,0,42,-1,-1,-1,12
8757,380,163,27,17,17,0,41,-1,-1,-1,13
8758,380,145,22,6,18,0,40,-1,-1,-1,14
8759,380,114,33,21,19,0,39,-1,-1,-1,8
8760,380,166,39,16,20,0,38,-1,-1,-1,37
8761,380,119,3,13,21,0,34,-1,-1,-1,20
8762,380,78,45,18,22,0,27,-1,-1,-1,5
8763,380,95,3,11,23,0,16,-1,-1,-1,20
8764,380,131,44,25,24,0,15,-1,-1,-1,5
8765,380,112,33,20,25,0,8,-1,-1,-1,20
8766,380,137,32,5,26,0,1,-1,-1,-1,20
8767,380,159,18,0,27,0,0,-1,-1,-1,81
8768,380,140,27,0,28,0,0,-1,-1,-1,81
8769,380,141,25,0,29,0,0,-1,-1,-1,81
8770,380,94,18,0,30,0,0,-1,-1,-1,81
8771,380,99,42,0,31,0,0,-1,-1,-1,97
8772,381,102,1,1,1,900,76,7067081,-1,-1,1
8773,381,117,1,7,2,600,76,7067610,-1,-1,1
8774,381,123,22,3,3,400,76,7098491,-1,-1,1
8775,381,77,6,9,4,300,76,7155751,-1,-1,1
8776,381,127,37,8,5,200,75,-1,-1,-1,11
8777,381,119,3,6,6,100,75,-1,-1,-1,11
8778,381,138,32,19,7,0,73,-1,-1,-1,13
8779,381,137,32,13,8,0,73,-1,-1,-1,13
8780,381,114,33,17,9,0,73,-1,-1,-1,13
8781,381,159,18,11,10,0,72,-1,-1,-1,14
8782,381,131,44,26,11,0,72,-1,-1,-1,14
8783,381,112,33,20,12,0,72,-1,-1,-1,14
8784,381,99,42,22,13,0,71,-1,-1,-1,15
8785,381,118,21,12,14,0,65,-1,-1,-1,23
8786,381,95,3,2,15,0,60,-1,-1,-1,100
8787,381,158,21,14,16,0,55,-1,-1,-1,23
8788,381,105,6,15,17,0,40,-1,-1,-1,10
8789,381,163,27,25,18,0,32,-1,-1,-1,5
8790,381,110,48,18,19,0,28,-1,-1,-1,86
8791,381,145,22,5,20,0,24,-1,-1,-1,25
8792,381,133,35,10,21,0,22,-1,-1,-1,5
8793,381,140,27,24,22,0,19,-1,-1,-1,37
8794,381,94,18,16,23,0,8,-1,-1,-1,4
8795,381,166,39,23,24,0,8,-1,-1,-1,4
8796,381,122,37,4,25,0,5,-1,-1,-1,5
8797,381,156,25,21,26,0,3,-1,-1,-1,5
8798,381,165,44,0,27,0,0,-1,-1,-1,81
8799,381,146,49,0,28,0,0,-1,-1,-1,81
8800,381,141,25,0,29,0,0,-1,-1,-1,81
8801,381,160,49,0,30,0,0,-1,-1,-1,81
8802,381,78,45,0,31,0,0,-1,-1,-1,97
8803,382,102,1,1,1,900,43,5280549,-1,-1,1
8804,382,117,1,2,2,600,43,5311019,-1,-1,1
8805,382,122,37,14,3,400,43,5356317,-1,-1,1
8806,382,137,32,9,4,300,43,5364177,-1,-1,1
8807,382,118,21,10,5,200,43,5365904,-1,-1,1
8808,382,158,21,11,6,100,42,-1,-1,-1,11
8809,382,84,3,12,7,0,42,-1,-1,-1,11
8810,382,133,35,15,8,0,42,-1,-1,-1,11
8811,382,112,33,16,9,0,42,-1,-1,-1,11
8812,382,166,39,18,10,0,42,-1,-1,-1,11
8813,382,140,27,20,11,0,39,-1,-1,-1,5
8814,382,156,25,21,12,0,39,-1,-1,-1,37
8815,382,146,49,25,13,0,38,-1,-1,-1,6
8816,382,123,22,6,14,0,43,-1,-1,-1,2
8817,382,145,22,7,15,0,43,-1,-1,-1,2
8818,382,99,42,22,16,0,36,-1,-1,-1,38
8819,382,105,6,4,17,0,35,-1,-1,-1,5
8820,382,119,3,5,18,0,30,-1,-1,-1,5
8821,382,127,37,13,19,0,29,-1,-1,-1,20
8822,382,160,49,24,20,0,25,-1,-1,-1,44
8823,382,138,32,8,21,0,22,-1,-1,-1,5
8824,382,78,45,26,22,0,14,-1,-1,-1,69
8825,382,77,6,3,23,0,11,-1,-1,-1,98
8826,382,114,33,23,24,0,9,-1,-1,-1,5
8827,382,110,48,19,25,0,2,-1,-1,-1,3
8828,382,163,27,17,26,0,2,-1,-1,-1,3
8829,382,159,18,0,27,0,0,-1,-1,-1,81
8830,382,94,18,0,28,0,0,-1,-1,-1,81
8831,382,131,44,0,29,0,0,-1,-1,-1,81
8832,382,141,25,0,30,0,0,-1,-1,-1,81
8833,382,165,44,0,31,0,0,-1,-1,-1,97
8834,383,77,6,3,1,900,51,4659744,-1,-1,1
8835,383,105,6,4,2,600,51,4660246,-1,-1,1
8836,383,158,21,5,3,400,51,4695276,-1,-1,1
8837,383,118,21,6,4,300,51,4695858,-1,-1,1
8838,383,122,37,11,5,200,51,4712266,-1,-1,1
8839,383,123,22,8,6,100,51,4719622,-1,-1,1
8840,383,119,3,10,7,0,51,4734487,-1,-1,1
8841,383,127,37,13,8,0,51,4752310,-1,-1,1
8842,383,145,22,9,9,0,50,-1,-1,-1,11
8843,383,102,1,1,10,0,49,-1,-1,-1,4
8844,383,168,3,22,11,0,49,-1,-1,-1,12
8845,383,141,25,26,12,0,49,-1,-1,-1,12
8846,383,163,27,24,13,0,49,-1,-1,-1,12
8847,383,117,1,2,14,0,34,-1,-1,-1,5
8848,383,112,33,20,15,0,33,-1,-1,-1,5
8849,383,166,39,23,16,0,31,-1,-1,-1,8
8850,383,146,49,15,17,0,28,-1,-1,-1,5
8851,383,110,48,18,18,0,27,-1,-1,-1,83
8852,383,160,49,16,19,0,25,-1,-1,-1,5
8853,383,133,35,21,20,0,24,-1,-1,-1,5
8854,383,114,33,25,21,0,17,-1,-1,-1,21
8855,383,94,18,14,22,0,15,-1,-1,-1,5
8856,383,138,32,12,23,0,14,-1,-1,-1,5
8857,383,159,18,19,24,0,12,-1,-1,-1,6
8858,383,137,32,7,25,0,11,-1,-1,-1,8
8859,383,78,45,17,26,0,2,-1,-1,-1,5
8860,383,156,25,0,27,0,0,-1,-1,-1,81
8861,383,140,27,0,28,0,0,-1,-1,-1,81
8862,383,99,42,0,29,0,0,-1,-1,-1,81
8863,383,131,44,0,30,0,0,-1,-1,-1,81
8864,383,165,44,0,31,0,0,-1,-1,-1,97
8865,384,117,1,1,1,900,70,5860958,-1,-1,1
8866,384,122,37,3,2,600,70,5870511,-1,-1,1
8867,384,123,22,13,3,400,70,5905577,-1,-1,1
8868,384,118,21,10,4,300,70,5928377,-1,-1,1
8869,384,105,6,7,5,200,70,5932842,-1,-1,1
8870,384,102,1,2,6,100,70,5939227,-1,-1,1
8871,384,133,35,17,7,0,69,-1,-1,-1,11
8872,384,159,18,19,8,0,68,-1,-1,-1,12
8873,384,166,39,21,9,0,68,-1,-1,-1,12
8874,384,163,27,23,10,0,68,-1,-1,-1,12
8875,384,99,42,26,11,0,65,-1,-1,-1,15
8876,384,78,45,25,12,0,63,-1,-1,-1,17
8877,384,127,37,5,13,0,59,-1,-1,-1,5
8878,384,95,3,6,14,0,54,-1,-1,-1,20
8879,384,156,25,22,15,0,53,-1,-1,-1,25
8880,384,145,22,9,16,0,52,-1,-1,-1,64
8881,384,77,6,4,17,0,35,-1,-1,-1,20
8882,384,137,32,8,18,0,34,-1,-1,-1,8
8883,384,119,3,11,19,0,29,-1,-1,-1,21
8884,384,94,18,14,20,0,27,-1,-1,-1,5
8885,384,114,33,15,21,0,20,-1,-1,-1,91
8886,384,138,32,16,22,0,16,-1,-1,-1,20
8887,384,110,48,12,23,0,11,-1,-1,-1,86
8888,384,158,21,18,24,0,10,-1,-1,-1,101
8889,384,112,33,20,25,0,7,-1,-1,-1,5
8890,384,140,27,24,26,0,4,-1,-1,-1,5
8891,384,141,25,0,27,0,0,-1,-1,-1,81
8892,384,160,49,0,28,0,0,-1,-1,-1,81
8893,384,131,44,0,29,0,0,-1,-1,-1,81
8894,384,146,49,0,30,0,0,-1,-1,-1,81
8895,384,165,44,0,31,0,0,-1,-1,-1,97
8896,385,117,1,2,1,900,72,6523851,-1,-1,1
8897,385,95,3,3,2,600,72,6550083,-1,-1,1
8898,385,145,22,5,3,400,72,6559297,-1,-1,1
8899,385,102,1,1,4,300,72,6570561,-1,-1,1
8900,385,119,3,7,5,200,72,6571281,-1,-1,1
8901,385,77,6,8,6,100,72,6575664,-1,-1,1
8902,385,127,37,11,7,0,72,6599815,-1,-1,1
8903,385,137,32,9,8,0,72,6601160,-1,-1,1
8904,385,123,22,4,9,0,72,6601506,-1,-1,1
8905,385,133,35,18,10,0,71,-1,-1,-1,11
8906,385,114,33,16,11,0,71,-1,-1,-1,11
8907,385,159,18,24,12,0,70,-1,-1,-1,12
8908,385,131,44,26,13,0,70,-1,-1,-1,12
8909,385,112,33,12,14,0,69,-1,-1,-1,13
8910,385,140,27,21,15,0,62,-1,-1,-1,36
8911,385,158,21,25,16,0,60,-1,-1,-1,83
8912,385,122,37,6,17,0,45,-1,-1,-1,5
8913,385,118,21,17,18,0,41,-1,-1,-1,83
8914,385,110,48,23,19,0,37,-1,-1,-1,5
8915,385,166,39,13,20,0,16,-1,-1,-1,5
8916,385,105,6,10,21,0,15,-1,-1,-1,5
8917,385,94,18,20,22,0,15,-1,-1,-1,6
8918,385,138,32,15,23,0,14,-1,-1,-1,20
8919,385,78,45,14,24,0,9,-1,-1,-1,22
8920,385,156,25,22,25,0,4,-1,-1,-1,83
8921,385,163,27,19,26,0,0,-1,-1,-1,37
8922,385,146,49,0,27,0,0,-1,-1,-1,81
8923,385,165,44,0,28,0,0,-1,-1,-1,81
8924,385,141,25,0,29,0,0,-1,-1,-1,81
8925,385,160,49,0,30,0,0,-1,-1,-1,81
8926,385,99,42,0,31,0,0,-1,-1,-1,97
8927,386,102,1,1,1,900,51,5606173,-1,-1,1
8928,386,117,1,2,2,600,51,5619536,-1,-1,1
8929,386,123,22,10,3,400,51,5642282,-1,-1,1
8930,386,77,6,3,4,300,51,5692887,-1,-1,1
8931,386,145,22,12,5,200,51,5696776,-1,-1,1
8932,386,119,3,11,6,100,51,5703788,-1,-1,1
8933,386,138,32,6,7,0,50,-1,-1,-1,11
8934,386,166,39,18,8,0,50,-1,-1,-1,11
8935,386,112,33,19,9,0,50,-1,-1,-1,11
8936,386,127,37,13,10,0,50,-1,-1,-1,11
8937,386,105,6,9,11,0,50,-1,-1,-1,11
8938,386,156,25,16,12,0,50,-1,-1,-1,11
8939,386,94,18,17,13,0,49,-1,-1,-1,12
8940,386,141,25,26,14,0,49,-1,-1,-1,12
8941,386,159,18,22,15,0,49,-1,-1,-1,12
8942,386,88,33,20,16,0,48,-1,-1,-1,13
8943,386,163,27,23,17,0,48,-1,-1,-1,13
8944,386,110,48,14,18,0,36,-1,-1,-1,25
8945,386,158,21,15,19,0,35,-1,-1,-1,80
8946,386,78,45,24,20,0,34,-1,-1,-1,23
8947,386,137,32,5,21,0,34,-1,-1,-1,100
8948,386,95,3,8,22,0,24,-1,-1,-1,4
8949,386,133,35,21,23,0,22,-1,-1,-1,20
8950,386,122,37,4,24,0,19,-1,-1,-1,10
8951,386,118,21,7,25,0,16,-1,-1,-1,20
8952,386,146,49,25,26,0,14,-1,-1,-1,100
8953,386,140,27,0,27,0,0,-1,-1,-1,81
8954,386,165,44,0,28,0,0,-1,-1,-1,81
8955,386,160,49,0,29,0,0,-1,-1,-1,81
8956,386,131,44,0,30,0,0,-1,-1,-1,81
8957,386,99,42,0,31,0,0,-1,-1,-1,97
8958,387,117,1,2,1,900,82,6794676,-1,-1,1
8959,387,102,1,1,2,600,82,6831063,-1,-1,1
8960,387,137,32,5,3,400,82,6842222,-1,-1,1
8961,387,119,3,6,4,300,82,6874764,-1,-1,1
8962,387,123,22,10,5,200,81,-1,-1,-1,11
8963,387,122,37,9,6,100,81,-1,-1,-1,11
8964,387,94,18,14,7,0,80,-1,-1,-1,12
8965,387,110,48,15,8,0,77,-1,-1,-1,60
8966,387,140,27,22,9,0,76,-1,-1,-1,60
8967,387,112,33,24,10,0,75,-1,-1,-1,60
8968,387,166,39,16,11,0,73,-1,-1,-1,10
8969,387,160,49,26,12,0,69,-1,-1,-1,69
8970,387,95,3,3,13,0,65,-1,-1,-1,20
8971,387,145,22,8,14,0,63,-1,-1,-1,20
8972,387,131,44,20,15,0,63,-1,-1,-1,86
8973,387,118,21,7,16,0,52,-1,-1,-1,5
8974,387,158,21,18,17,0,51,-1,-1,-1,5
8975,387,127,37,19,18,0,46,-1,-1,-1,4
8976,387,138,32,13,19,0,45,-1,-1,-1,4
8977,387,159,18,21,20,0,41,-1,-1,-1,5
8978,387,133,35,11,21,0,32,-1,-1,-1,8
8979,387,77,6,4,22,0,25,-1,-1,-1,4
8980,387,163,27,23,23,0,24,-1,-1,-1,4
8981,387,156,25,17,24,0,16,-1,-1,-1,7
8982,387,165,44,25,25,0,12,-1,-1,-1,86
8983,387,105,6,12,26,0,0,-1,-1,-1,4
