constructorResultsId,raceId,constructorId,points
13309,554,57,0
13310,554,32,0
13311,554,27,0
13324,555,4,0
13325,555,32,0
13326,555,25,0
13327,555,64,0
13328,555,66,0
13341,556,67,0
13342,556,63,0
13343,556,56,0
13344,556,70,0
13345,556,66,0
13346,556,71,0
13357,557,56,0
13358,557,25,0
13359,557,37,0
13360,557,4,0
13361,557,67,0
13372,558,64,0
13373,558,56,0
13374,558,34,0
13375,558,27,0
13376,558,4,0
13385,559,72,0
13386,559,37,0
13387,559,32,0
13388,559,57,0
13401,527,57,0
13402,527,60,0
13403,527,55,0
13404,527,64,0
13416,528,59,0
13417,528,57,0
13418,528,63,0
13419,528,60,0
13420,528,55,0
13421,528,64,0
13436,529,56,0
13437,529,64,0
13438,529,65,0
13439,529,58,0
13440,529,57,0
13454,530,34,0
13455,530,60,0
13456,530,57,0
13457,530,55,0
13458,530,64,0
13474,531,55,0
13475,531,64,0
13476,531,65,0
13477,531,60,0
13493,532,56,0
13494,532,64,0
13495,532,55,0
13496,532,60,0
13509,533,58,0
13510,533,57,0
13511,533,56,0
13512,533,60,0
13513,533,55,0
13525,534,25,0
13526,534,4,0
13527,534,59,0
13528,534,63,0
13529,534,57,0
13542,535,63,0
13543,535,56,0
13544,535,4,0
13545,535,60,0
13546,535,57,0
13558,536,56,0
13559,536,60,0
13560,536,57,0
13561,536,32,0
13562,536,3,0
13575,537,4,0
13576,537,54,0
13577,537,58,0
13578,537,60,0
13579,537,65,0
13591,538,57,0
13592,538,4,0
13593,538,3,0
13594,538,21,0
13595,538,60,0
13596,538,54,0
13610,539,25,0
13611,539,57,0
13612,539,21,0
13613,539,54,0
13625,540,21,0
13626,540,60,0
13627,540,4,0
13628,540,63,0
13629,540,54,0
13641,541,32,0
13642,541,21,0
13643,541,60,0
13644,541,54,0
13645,541,34,0
13646,541,63,0
13658,542,27,0
13659,542,63,0
13660,542,58,0
13661,542,56,0
13662,542,60,0
13694,512,32,800
13693,512,27,1200
13689,513,54,0
13690,513,59,0
13691,513,204,0
13692,513,60,0
13706,512,60,0
13707,512,54,0
13718,515,54,0
13719,515,56,0
13720,515,60,0
13721,515,59,0
13722,515,4,0
13735,516,59,0
13736,516,57,0
13737,516,60,0
13738,516,61,0
13750,517,204,0
13751,517,4,0
13752,517,51,0
13753,517,60,0
13754,517,57,0
13755,517,61,0
13766,518,56,0
13767,518,59,0
13768,518,58,0
13769,518,57,0
13770,518,60,0
13783,519,204,0
13784,519,54,0
13785,519,57,0
13786,519,60,0
13797,520,59,0
13798,520,56,0
13799,520,204,0
13800,520,54,0
13801,520,60,0
13819,521,6,300
13818,521,27,400
13817,521,3,1500
13829,521,54,0
13830,521,57,0
13831,521,60,0
13842,523,1,0
13843,523,54,0
13844,523,56,0
13845,523,57,0
13846,523,60,0
13859,524,58,0
13860,524,1,0
13861,524,57,0
13862,524,60,0
13863,524,62,0
13877,525,54,0
13878,525,57,0
13879,525,59,0
13880,525,60,0
13892,526,59,0
13893,526,32,0
13894,526,27,0
13895,526,51,0
13896,526,62,0
13897,526,60,0
13898,514,204,100
13899,522,204,0
13900,337,6,4300
13901,337,1,2100
13902,337,9,1600
13903,337,131,1800
13904,337,10,200
13905,337,3,100
13906,337,4,0
13907,337,5,0
13908,337,205,0
13909,337,15,0
13910,337,164,0
13911,337,166,0
13912,338,1,3300
13913,338,4,1800
13914,338,6,2700
13915,338,131,1100
13916,338,10,600
13917,338,3,400
13918,338,9,200
13919,338,5,0
13920,338,15,0
13921,338,205,0
13922,338,164,0
13923,338,166,0
13924,339,9,4300
13925,339,131,1500
13926,339,4,1200
13927,339,10,1000
13928,339,1,1200
13929,339,6,600
13930,339,5,200
13931,339,3,100
13932,339,166,0
13933,339,164,0
13934,339,205,0
13935,339,15,0
13936,340,1,4300
13937,340,131,1600
13938,340,6,1400
13939,340,4,1600
13940,340,9,1200
13941,340,10,0
13942,340,3,0
13943,340,5,0
13944,340,205,0
13945,340,164,0
13946,340,166,0
13947,340,15,0
13948,341,9,4000
13949,341,6,2600
13950,341,131,1200
13951,341,1,1000
13952,341,10,600
13953,341,4,400
13954,341,3,200
13955,341,5,100
13956,341,15,0
13957,341,205,0
13958,341,166,0
13959,341,164,0
13960,342,9,4300
13961,342,4,1500
13962,342,6,2000
13963,342,1,1000
13964,342,131,600
13965,342,10,600
13966,342,5,100
13967,342,164,0
13968,342,205,0
13969,342,3,0
13970,342,15,0
13971,342,166,0
13972,343,1,4300
13973,343,9,1500
13974,343,131,2200
13975,343,4,800
13976,343,6,1000
13977,343,10,200
13978,343,15,100
13979,343,5,0
13980,343,3,0
13981,343,166,0
13982,343,164,0
13983,343,205,0
13984,344,1,4300
13985,344,6,1500
13986,344,9,2200
13987,344,131,800
13988,344,4,600
13989,344,5,400
13990,344,10,300
13991,344,3,0
13992,344,205,0
13993,344,164,0
13994,344,166,0
13995,344,15,0
13996,345,9,2500
13997,345,1,3300
13998,345,3,1200
13999,345,4,1000
14000,345,10,800
14001,345,15,600
14002,345,6,400
14003,345,5,200
14004,345,131,100
14005,345,166,0
14006,345,164,0
14007,345,205,0
14008,346,9,3100
14009,346,1,3000
14010,346,131,1700
14011,346,3,1100
14012,346,15,800
14013,346,10,400
14014,346,5,0
14015,346,4,0
14016,346,6,0
14017,346,205,0
14018,346,166,0
14019,346,164,0
14020,347,6,4300
14021,347,9,2300
14022,347,1,2200
14023,347,4,700
14024,347,131,600
14025,347,15,0
14026,347,3,0
14027,347,5,0
14028,347,10,0
14029,347,166,0
14030,347,164,0
14031,347,205,0
14032,348,9,4000
14033,348,6,3000
14034,348,4,1000
14035,348,3,900
14036,348,15,800
14037,348,1,400
14038,348,131,0
14039,348,5,0
14040,348,10,0
14041,348,205,0
14042,348,166,0
14043,348,164,0
14044,349,1,2500
14045,349,9,1800
14046,349,4,1700
14047,349,6,1200
14048,349,10,1100
14049,349,131,1400
14050,349,15,400
14051,349,5,0
14052,349,3,0
14053,349,205,0
14054,349,166,0
14055,349,164,0
14056,350,6,4000
14057,350,1,1800
14058,350,9,2000
14059,350,131,1200
14060,350,3,700
14061,350,4,400
14062,350,5,0
14063,350,10,0
14064,350,15,0
14065,350,166,0
14066,350,205,0
14067,350,164,0
14068,351,6,2900
14069,351,9,3300
14070,351,1,1200
14071,351,131,1000
14072,351,3,900
14073,351,4,600
14074,351,10,200
14075,351,5,0
14076,351,166,0
14077,351,205,0
14078,351,15,0
14079,351,164,0
14080,352,9,4300
14081,352,6,1500
14082,352,1,2200
14083,352,131,800
14084,352,15,1000
14085,352,3,200
14086,352,5,100
14087,352,205,0
14088,352,166,0
14089,352,164,0
14090,352,10,0
14091,352,4,0
14092,353,6,4000
14093,353,1,1800
14094,353,131,1200
14095,353,4,1000
14096,353,10,800
14097,353,3,700
14098,353,15,600
14099,353,5,0
14100,353,205,0
14101,353,164,0
14102,353,9,0
14103,353,166,0
14104,354,9,4300
14105,354,6,1500
14106,354,1,2200
14107,354,131,1400
14108,354,3,400
14109,354,4,200
14110,354,15,100
14111,354,5,0
14112,354,10,0
14113,354,205,0
14114,354,166,0
14115,354,164,0
14116,355,9,2900
14117,355,1,3300
14118,355,131,1200
14119,355,4,1800
14120,355,6,700
14121,355,5,200
14122,355,15,0
14123,355,3,0
14124,355,10,0
14125,355,205,0
14126,355,166,0
14127,355,164,0
14129,841,9,3500
14130,841,1,2600
14131,841,4,1500
14132,841,6,1800
14133,841,15,0
14134,841,5,400
14135,841,10,300
14136,841,205,0
14137,841,166,0
14138,841,3,0
14139,841,131,0
14140,842,9,3700
14141,842,1,2200
14142,842,4,1500
14143,842,6,1800
14144,842,15,600
14145,842,131,200
14146,842,10,100
14147,842,5,0
14148,842,205,0
14149,842,166,0
14150,842,164,0
14151,842,3,0
14152,843,1,3700
14153,843,9,3300
14154,843,131,1400
14155,843,6,1400
14156,843,4,200
14157,843,15,100
14158,843,10,0
14159,843,3,0
14160,843,5,0
14161,843,205,0
14162,843,166,0
14163,843,164,0
14164,844,9,4300
14165,844,6,1500
14166,844,1,2000
14167,844,131,1000
14168,844,4,1000
14169,844,5,200
14170,844,15,100
14171,844,10,0
14172,844,3,0
14173,844,205,0
14174,844,166,0
14175,844,164,0
14176,845,9,3700
14177,845,1,3300
14178,845,6,1000
14179,845,131,1400
14180,845,4,400
14181,845,15,300
14182,845,10,0
14183,845,5,0
14184,845,3,0
14185,845,205,0
14186,845,166,0
14187,845,164,0
14188,846,9,3700
14189,846,6,1800
14190,846,1,2300
14191,846,15,1000
14192,846,10,600
14193,846,4,400
14194,846,3,200
14195,846,5,100
14196,846,131,0
14197,846,205,0
14198,846,166,0
14199,846,164,0
14200,847,1,2500
14201,847,9,3300
14202,847,131,1200
14203,847,4,1000
14204,847,6,800
14205,847,15,600
14206,847,5,500
14207,847,3,200
14208,847,164,0
14209,847,166,0
14210,847,205,0
14211,847,10,0
14212,848,9,4000
14213,848,6,2800
14214,848,1,2000
14215,848,131,600
14216,848,5,400
14217,848,10,200
14218,848,4,100
14219,848,15,0
14220,848,3,0
14221,848,205,0
14222,848,166,0
14223,848,164,0
14224,849,6,3500
14225,849,9,3300
14226,849,1,1200
14227,849,131,1000
14228,849,15,600
14229,849,4,400
14230,849,5,100
14231,849,10,0
14232,849,3,0
14233,849,166,0
14234,849,164,0
14235,849,205,0
14236,850,1,2500
14237,850,6,2800
14238,850,9,2700
14239,850,10,800
14240,850,131,1000
14241,850,15,200
14242,850,4,100
14243,850,5,0
14244,850,3,0
14245,850,205,0
14246,850,166,0
14247,850,164,0
14248,851,1,3700
14249,851,9,2800
14250,851,6,2300
14251,851,10,600
14252,851,5,500
14253,851,131,200
14254,851,15,0
14255,851,4,0
14256,851,3,0
14257,851,166,0
14258,851,164,0
14259,851,205,0
14260,852,9,4300
14261,852,1,1500
14262,852,6,1600
14263,852,131,1800
14264,852,10,600
14265,852,4,200
14266,852,3,100
14267,852,15,0
14268,852,205,0
14269,852,166,0
14270,852,164,0
14271,852,5,0
14272,853,9,2500
14273,853,1,3000
14274,853,6,2300
14275,853,131,1000
14276,853,5,700
14277,853,10,400
14278,853,4,200
14279,853,3,0
14280,853,205,0
14281,853,166,0
14282,853,164,0
14283,853,15,0
14284,854,9,4000
14285,854,1,2800
14286,854,6,1400
14287,854,10,1200
14288,854,131,600
14289,854,15,100
14290,854,3,0
14291,854,5,0
14292,854,4,0
14293,854,205,0
14294,854,166,0
14295,854,164,0
14296,855,1,3500
14297,855,6,2400
14298,855,9,2700
14299,855,131,900
14300,855,15,400
14301,855,4,200
14302,855,10,0
14303,855,3,0
14304,855,5,0
14305,855,205,0
14306,855,166,0
14307,855,164,0
14308,856,9,4000
14309,856,1,3000
14310,856,6,1800
14311,856,5,800
14312,856,131,400
14313,856,10,100
14314,856,3,0
14315,856,4,0
14316,856,205,0
14317,856,15,0
14318,856,166,0
14319,856,164,0
14320,857,9,3700
14321,857,1,2400
14322,857,6,1500
14323,857,131,1800
14324,857,5,400
14325,857,10,200
14326,857,15,100
14327,857,4,0
14328,857,205,0
14329,857,3,0
14330,857,166,0
14331,857,164,0
14332,858,1,4000
14333,858,6,2800
14334,858,9,1200
14335,858,131,1400
14336,858,10,600
14337,858,15,100
14338,858,3,0
14339,858,4,0
14340,858,5,0
14341,858,205,0
14342,858,166,0
14343,858,164,0
14344,859,9,4300
14345,859,1,1500
14346,859,6,2200
14347,859,10,1200
14348,859,131,600
14349,859,15,200
14350,859,4,100
14351,859,5,0
14352,859,3,0
14353,859,205,0
14354,859,166,0
14355,859,164,0
14356,860,1,4000
14357,860,9,3000
14358,860,6,1000
14359,860,15,1200
14360,860,208,600
14361,860,5,200
14362,860,10,100
14363,860,131,0
14364,860,3,0
14365,860,206,0
14366,860,207,0
14367,861,6,2500
14368,861,15,1800
14369,861,1,1500
14370,861,9,1200
14371,861,208,1000
14372,861,3,800
14373,861,10,800
14374,861,5,400
14375,861,131,100
14376,861,207,0
14377,861,206,0
14378,861,164,0
14379,862,131,2500
14380,862,1,3300
14381,862,9,2200
14382,862,208,800
14383,862,3,1000
14384,862,6,200
14385,862,15,100
14386,862,10,0
14387,862,5,0
14388,862,207,0
14389,862,206,0
14390,862,164,0
14391,863,9,3700
14392,863,208,3300
14393,863,131,1100
14394,863,10,800
14395,863,6,800
14396,863,1,400
14397,863,15,0
14398,863,5,0
14399,863,207,0
14400,863,206,0
14401,863,164,0
14402,863,3,0
14403,864,3,2500
14404,864,6,1800
14405,864,208,2700
14406,864,15,1000
14407,864,9,800
14408,864,131,600
14409,864,1,600
14410,864,10,100
14411,864,5,0
14412,864,207,0
14413,864,206,0
14414,864,164,0
14415,865,9,3700
14416,865,131,1800
14417,865,6,2300
14418,865,1,1000
14419,865,10,1000
14420,865,208,200
14421,865,3,100
14422,865,15,0
14423,865,5,0
14424,865,207,0
14425,865,206,0
14426,865,164,0
14427,866,1,2500
14428,866,208,2200
14429,866,15,1700
14430,866,9,1800
14431,866,6,1100
14432,866,131,800
14433,866,10,0
14434,866,3,0
14435,866,5,0
14436,866,207,0
14437,866,206,0
14438,866,164,0
14439,867,6,2500
14440,867,208,1800
14441,867,131,2300
14442,867,9,1200
14443,867,10,1600
14444,867,1,400
14445,867,15,200
14446,867,3,100
14447,867,5,0
14448,867,207,0
14449,867,206,0
14450,867,164,0
14451,868,9,4000
14452,868,6,3000
14453,868,208,1800
14454,868,131,600
14455,868,1,500
14456,868,3,200
14457,868,15,0
14458,868,10,0
14459,868,5,0
14460,868,207,0
14461,868,206,0
14462,868,164,0
14463,869,6,2500
14464,869,9,1400
14465,869,1,1800
14466,869,208,1500
14467,869,15,2000
14468,869,131,700
14469,869,10,200
14470,869,5,0
14471,869,3,0
14472,869,207,0
14473,869,206,0
14474,869,164,0
14475,870,1,3300
14476,870,208,3300
14477,870,9,1600
14478,870,6,1200
14479,870,3,600
14480,870,131,100
14481,870,10,0
14482,870,15,0
14483,870,5,0
14484,870,207,0
14485,870,206,0
14486,870,164,0
14487,871,1,2500
14488,871,9,2600
14489,871,208,1500
14490,871,10,1300
14491,871,6,1000
14492,871,131,600
14493,871,5,600
14494,871,3,0
14495,871,15,0
14496,871,207,0
14497,871,206,0
14498,871,164,0
14499,872,1,2500
14500,872,15,2000
14501,872,6,2700
14502,872,208,1000
14503,872,131,1400
14504,872,10,400
14505,872,3,100
14506,872,5,0
14507,872,207,0
14508,872,206,0
14509,872,164,0
14510,872,9,0
14511,873,9,2500
14512,873,1,1800
14513,873,6,1900
14514,873,10,1200
14515,873,131,1000
14516,873,208,1400
14517,873,5,200
14518,873,15,100
14519,873,206,0
14520,873,207,0
14524,874,9,2700
14522,873,3,0
14523,873,164,0
14525,874,6,1800
14526,874,15,1500
14527,874,1,2200
14528,874,208,800
14529,874,10,600
14530,874,3,400
14531,874,5,100
14532,874,131,0
14533,874,207,0
14534,874,206,0
14535,874,164,0
14536,875,9,4300
14537,875,6,2700
14538,875,208,1600
14539,875,10,800
14540,875,5,600
14541,875,1,100
14542,875,15,0
14543,875,131,0
14544,875,3,0
14545,875,207,0
14546,875,206,0
14547,875,164,0
14548,876,9,4000
14549,876,6,2600
14550,876,1,2200
14551,876,208,800
14552,876,10,400
14553,876,3,100
14554,876,131,0
14555,876,5,0
14556,876,15,0
14557,876,207,0
14558,876,206,0
14559,876,164,0
14560,877,208,2500
14561,877,6,2400
14562,877,9,1500
14563,877,1,1200
14564,877,3,1400
14565,877,15,800
14566,877,10,200
14567,877,5,100
14568,877,131,0
14569,877,207,0
14570,877,206,0
14571,877,164,0
14572,878,1,3500
14573,878,9,1800
14574,878,6,2700
14575,878,208,1400
14576,878,10,400
14577,878,3,300
14578,878,15,0
14579,878,5,0
14580,878,131,0
14581,878,207,0
14582,878,206,0
14583,878,164,0
14584,879,1,2500
14585,879,6,3300
14586,879,9,2000
14587,879,10,1000
14588,879,131,600
14589,879,5,400
14590,879,15,200
14591,879,208,100
14592,879,207,0
14593,879,206,0
14594,879,164,0
14595,879,3,0
14596,880,208,2600
14597,880,6,3000
14598,880,9,2300
14599,880,131,1000
14600,880,10,1000
14601,880,1,200
14602,880,5,0
14603,880,15,0
14604,880,3,0
14605,880,206,0
14606,880,207,0
14607,881,9,4300
14608,881,131,2700
14609,881,6,1000
14610,881,208,1400
14611,881,15,400
14612,881,1,200
14613,881,5,100
14614,881,3,0
14615,881,206,0
14616,881,207,0
14617,881,10,0
14618,882,6,3300
14619,882,208,2000
14620,882,131,1500
14621,882,9,1200
14622,882,1,1000
14623,882,5,600
14624,882,10,400
14625,882,15,100
14626,882,3,0
14627,882,206,0
14628,882,207,0
14629,883,9,3100
14630,883,208,3300
14631,883,10,1200
14632,883,131,1200
14633,883,1,900
14634,883,6,400
14635,883,3,0
14636,883,15,0
14637,883,5,0
14638,883,207,0
14639,883,206,0
14640,884,6,4000
14641,884,208,1800
14642,884,9,2200
14643,884,131,800
14644,884,10,600
14645,884,1,600
14646,884,5,100
14647,884,15,0
14648,884,3,0
14649,884,207,0
14650,884,206,0
14651,885,131,3700
14652,885,9,3300
14653,885,10,1200
14654,885,1,800
14655,885,6,600
14656,885,5,400
14657,885,208,100
14658,885,15,0
14659,885,3,0
14660,885,206,0
14661,885,207,0
14662,886,9,3700
14663,886,6,2200
14664,886,131,2500
14665,886,5,800
14666,886,10,700
14667,886,208,200
14668,886,1,0
14669,886,3,0
14670,886,206,0
14671,886,207,0
14672,886,15,0
14673,887,131,3700
14674,887,9,1800
14675,887,6,2300
14676,887,208,1000
14677,887,10,800
14678,887,5,400
14679,887,15,100
14680,887,3,0
14681,887,1,0
14682,887,207,0
14683,887,206,0
14684,888,9,3100
14685,888,208,3300
14686,888,6,1200
14687,888,131,1200
14688,888,1,1200
14689,888,15,100
14690,888,10,0
14691,888,5,0
14692,888,3,0
14693,888,207,0
14694,888,206,0
14695,890,131,2500
14696,890,208,2600
14697,890,9,2700
14698,890,6,1400
14699,890,1,800
14700,890,3,100
14701,890,15,0
14702,890,5,0
14703,890,207,0
14704,890,206,0
14705,890,10,0
14706,891,9,3500
14707,891,6,2400
14708,891,131,2700
14709,891,1,800
14710,891,208,400
14711,891,10,200
14712,891,5,100
14713,891,15,0
14714,891,3,0
14715,891,207,0
14716,891,206,0
14717,892,9,4000
14718,892,6,3000
14719,892,15,1000
14720,892,131,1000
14721,892,5,600
14722,892,208,400
14723,892,1,100
14724,892,3,0
14725,892,10,0
14726,892,207,0
14727,892,206,0
14728,893,9,2500
14729,893,6,2600
14730,893,208,1500
14731,893,131,2200
14732,893,1,1000
14733,893,15,200
14734,893,10,100
14735,893,3,0
14736,893,5,0
14737,893,207,0
14738,893,206,0
14739,894,9,2500
14740,894,208,3300
14741,894,15,1200
14742,894,131,1600
14743,894,6,1000
14744,894,1,500
14745,894,3,0
14746,894,207,0
14747,894,206,0
14748,894,5,0
14749,894,10,0
14750,895,9,4300
14751,895,208,2500
14752,895,6,1300
14753,895,15,1400
14754,895,131,400
14755,895,1,200
14756,895,10,0
14757,895,5,0
14758,895,3,0
14759,895,207,0
14760,895,206,0
14761,896,9,2500
14762,896,131,2600
14763,896,208,2100
14764,896,6,1200
14765,896,1,1000
14766,896,10,600
14767,896,5,100
14768,896,3,0
14769,896,15,0
14770,896,206,0
14771,896,207,0
14772,897,9,4300
14773,897,131,2100
14774,897,208,1200
14775,897,6,1400
14776,897,10,900
14777,897,1,200
14778,897,3,0
14779,897,15,0
14780,897,5,0
14781,897,207,0
14782,897,206,0
14783,898,9,4000
14784,898,208,1800
14785,898,131,1400
14786,898,6,1000
14787,898,15,800
14788,898,1,700
14789,898,3,400
14790,898,5,0
14791,898,10,0
14792,898,206,0
14793,898,207,0
14794,899,9,4300
14795,899,6,2100
14796,899,1,2000
14797,899,131,1200
14798,899,15,400
14799,899,5,100
14800,899,10,0
14801,899,208,0
14802,899,3,0
14803,899,206,0
14804,899,207,0
14805,790,6,900
14806,790,105,1500
14807,790,128,0
14808,900,131,2500
14809,900,9,0
14810,900,1,3300
14811,900,6,1800
14812,900,3,1000
14813,900,10,900
14814,900,5,600
14815,900,15,0
14816,900,206,0
14817,900,208,0
14818,900,207,0
14819,901,131,4300
14820,901,9,1500
14821,901,6,1200
14822,901,10,1000
14823,901,1,1000
14824,901,3,1000
14825,901,5,100
14826,901,208,0
14827,901,207,0
14828,901,206,0
14829,901,15,0
14830,902,131,4300
14831,902,10,2500
14832,902,9,2000
14833,902,3,1000
14834,902,6,300
14835,902,5,0
14836,902,208,0
14837,902,206,0
14838,902,207,0
14839,902,1,0
14840,902,15,0
14841,903,131,4300
14842,903,6,1900
14843,903,9,2200
14844,903,10,1000
14845,903,3,600
14846,903,5,100
14847,903,1,0
14848,903,208,0
14849,903,15,0
14850,903,207,0
14851,903,206,0
15820,1007,9,2500
14853,904,131,4300
14854,904,9,2700
14855,904,3,1000
14856,904,6,1400
14857,904,208,400
14858,904,10,300
14859,904,1,0
14860,904,5,0
14861,904,15,0
14862,904,206,0
14863,904,207,0
14864,905,131,4300
14865,905,9,1500
14866,905,6,1200
14867,905,10,1000
14868,905,1,900
14869,905,3,600
14870,905,208,400
14871,905,206,200
14872,905,207,0
14873,905,15,0
14874,905,5,0
14875,906,9,4000
14876,906,131,1800
14877,906,1,1400
14878,906,10,1000
14879,906,6,900
14880,906,3,600
14881,906,5,400
14882,906,15,0
14883,906,208,0
14884,906,207,0
14885,906,206,0
14886,907,131,4300
14887,907,3,2700
14888,907,6,1100
14889,907,10,1000
14890,907,1,600
14891,907,9,400
14892,907,208,0
14893,907,15,0
14894,907,206,0
14895,907,207,0
14896,907,5,0
14897,908,131,2500
14898,908,3,1800
14899,908,9,2500
14900,908,1,1800
14901,908,6,800
14902,908,10,400
14903,908,5,300
14904,908,208,0
14905,908,15,0
14906,908,206,0
14907,908,207,0
14908,909,131,4000
14909,909,3,1800
14910,909,9,2000
14911,909,6,1000
14912,909,10,700
14913,909,1,600
14914,909,208,0
14915,909,5,0
14916,909,15,0
14917,909,206,0
14918,909,207,0
14919,910,9,3100
14920,910,6,2600
14921,910,131,2700
14922,910,3,1400
14923,910,5,200
14924,910,1,100
14925,910,15,0
14926,910,208,0
14927,910,206,0
14928,910,207,0
14929,910,10,0
14930,911,9,3500
14931,911,131,1800
14932,911,3,1500
14933,911,6,1800
14934,911,1,800
14935,911,10,500
14936,911,5,200
14937,911,15,0
14938,911,206,0
14939,911,207,0
14940,911,208,0
14941,912,131,4300
14942,912,3,2700
14943,912,9,1800
14944,912,10,600
14945,912,1,500
14946,912,6,200
14947,912,5,0
14948,912,208,0
14949,912,15,0
14950,912,207,0
14951,912,206,0
14952,913,131,2500
14953,913,9,3300
14954,913,6,1600
14955,913,3,1000
14956,913,5,800
14957,913,10,800
14958,913,1,100
14959,913,208,0
14960,913,207,0
14961,913,206,0
14962,913,15,0
14963,914,131,4300
14964,914,9,2700
14965,914,1,1000
14966,914,3,1400
14967,914,10,500
14968,914,5,200
14969,914,6,0
14970,914,15,0
14971,914,208,0
14972,914,207,0
14973,914,206,0
14974,915,131,4300
14975,915,3,1500
14976,915,1,2200
14977,915,6,1000
14978,915,9,1000
14979,915,10,100
14980,915,5,0
14981,915,15,0
14982,915,208,0
14983,915,207,0
14984,915,206,0
14985,784,6,1200
14986,784,105,1300
14987,916,131,4300
14988,916,9,2100
14989,916,3,2200
14990,916,6,800
14991,916,1,400
14992,916,5,100
14993,916,208,200
14994,916,15,0
14995,916,10,0
14996,917,131,4300
14997,917,3,1600
14998,917,1,1400
14999,917,9,1000
15000,917,6,1400
15001,917,10,400
15002,917,5,0
15003,917,208,0
15004,917,15,0
15005,918,131,5000
15006,918,3,6600
15007,918,9,3200
15008,918,1,2000
15009,918,10,2800
15010,918,6,600
15011,918,5,0
15012,918,208,0
15013,918,15,0
15014,918,207,0
15821,1007,6,3300
15015,926,131,4300
15016,926,6,1500
15017,926,3,1200
15018,926,15,1400
15019,926,9,800
15020,926,10,700
15021,926,5,200
15022,926,1,0
15023,926,208,0
15024,927,6,3700
15025,927,131,3300
15026,927,3,1800
15027,927,5,1000
15028,927,9,300
15029,927,208,0
15030,927,15,0
15031,927,10,0
15032,927,209,0
15033,927,1,0
15034,928,131,4300
15035,928,6,2700
15036,928,3,1800
15037,928,208,600
15038,928,15,500
15039,928,9,200
15040,928,10,0
15041,928,1,0
15042,928,5,0
15043,928,209,0
15044,929,131,4000
15045,929,6,2800
15046,929,3,1300
15047,929,9,1000
15048,929,208,600
15049,929,10,400
15050,929,1,0
15051,929,15,0
15052,929,209,0
15053,929,5,0
15054,930,131,4300
15055,930,6,2500
15056,930,3,2000
15057,930,9,700
15058,930,208,400
15059,930,5,200
15060,930,15,0
15061,930,10,0
15062,930,1,0
15063,930,209,0
15064,931,131,4000
15065,931,6,2600
15066,931,9,2200
15067,931,10,600
15068,931,1,400
15069,931,15,200
15070,931,5,100
15071,931,208,0
15072,931,3,0
15073,931,209,0
15074,932,131,4300
15075,932,3,2300
15076,932,6,2200
15077,932,208,700
15078,932,10,400
15079,932,9,200
15080,932,5,0
15081,932,15,0
15082,932,209,0
15083,932,1,0
15084,933,131,4300
15085,933,3,2500
15086,933,6,1200
15087,933,10,1000
15088,933,208,600
15089,933,5,400
15090,933,9,100
15091,933,15,0
15092,933,209,0
15093,933,1,0
15094,934,131,4300
15095,934,6,1900
15096,934,3,2200
15097,934,9,800
15098,934,10,800
15099,934,1,100
15100,934,15,0
15101,934,209,0
15102,934,5,0
15103,934,208,0
15104,936,6,2500
15105,936,9,3300
15106,936,5,1200
15107,936,1,1200
15108,936,131,1200
15109,936,208,600
15110,936,15,100
15111,936,3,0
15112,936,209,0
15113,936,10,0
15114,937,131,4300
15115,937,208,1500
15116,937,9,1200
15117,937,10,1000
15118,937,3,1000
15119,937,6,600
15120,937,5,400
15121,937,15,100
15122,937,1,0
15123,937,206,0
15124,937,209,0
15125,938,131,2500
15126,938,6,2800
15127,938,3,2700
15128,938,10,1400
15129,938,9,500
15130,938,15,200
15131,938,5,0
15132,938,1,0
15133,938,209,0
15134,938,208,0
15135,939,6,4000
15136,939,9,2600
15137,939,131,1200
15138,939,3,1000
15139,939,10,600
15140,939,5,600
15141,939,15,100
15142,939,208,0
15143,939,209,0
15144,939,1,0
15145,940,131,4300
15146,940,6,2700
15147,940,3,1000
15148,940,10,800
15149,940,208,1000
15150,940,5,300
15151,940,1,0
15152,940,9,0
15153,940,15,0
15154,940,209,0
15155,941,131,2500
15156,941,6,2200
15157,941,10,1500
15158,941,3,1200
15159,941,9,1000
15160,941,15,800
15161,941,208,600
15162,941,1,200
15163,941,5,100
15164,941,209,0
15165,941,206,0
15166,942,131,4300
15167,942,6,1500
15168,942,5,1800
15169,942,10,1000
15170,942,1,800
15171,942,208,400
15172,942,15,200
15173,942,9,100
15174,942,209,0
15175,942,3,0
15176,943,131,4300
15177,943,3,2300
15178,943,9,2200
15179,943,10,1000
15180,943,5,200
15181,943,208,100
15182,943,15,0
15183,943,1,0
15184,943,206,0
15185,943,6,0
15186,944,131,4300
15187,944,6,2700
15188,944,3,1000
15189,944,10,800
15190,944,9,600
15191,944,208,500
15192,944,5,200
15193,944,15,0
15194,944,1,0
15195,944,209,0
15196,943,209,0
15197,945,131,4300
15198,945,6,2700
15199,945,10,1600
15200,945,9,900
15201,945,3,400
15202,945,208,200
15203,945,5,0
15204,945,1,0
15205,945,15,0
15206,945,206,0
15207,945,209,0
15208,948,131,4300
15209,948,6,1500
15210,948,9,1200
15211,948,3,1400
15212,948,210,800
15213,948,10,600
15214,948,5,300
15215,948,4,0
15216,948,1,0
15217,948,15,0
15218,948,209,0
15219,949,131,4000
15220,949,6,1800
15221,949,9,1800
15222,949,210,1000
15223,949,5,800
15224,949,3,600
15225,949,1,100
15226,949,4,0
15227,949,15,0
