gameid,leagueid,hometeamid,awayteamid,year,homegoals,awaygoals
4264,5,169,175,2017,0,2
4265,5,182,171,2017,0,3
4266,5,175,176,2017,2,2
4267,5,179,167,2017,1,1
4268,5,160,180,2017,0,2
4269,5,164,170,2017,2,1
4270,5,178,168,2017,3,2
4271,5,161,162,2017,5,0
4272,5,174,165,2017,0,1
4273,5,163,166,2017,1,0
4274,5,169,181,2017,4,0
4275,5,175,161,2017,0,5
4276,5,176,164,2017,1,1
4277,5,166,178,2017,1,3
4278,5,170,167,2017,0,2
4279,5,162,179,2017,2,0
4280,5,181,182,2017,2,0
4281,5,171,160,2017,4,0
4282,5,168,169,2017,4,1
4283,5,165,163,2017,0,1
4284,5,180,174,2017,1,1
4285,5,182,175,2017,3,1
4286,5,179,176,2017,1,1
4287,5,160,168,2017,3,0
4288,5,164,162,2017,1,0
4289,5,178,170,2017,3,3
4290,5,161,165,2017,1,1
4291,5,174,181,2017,0,0
4292,5,167,166,2017,2,0
4293,5,163,171,2017,2,3
4294,5,169,180,2017,1,0
4399,1,75,86,2015,3,0
4400,1,87,202,2015,2,1
4401,1,71,72,2015,3,2
4402,1,77,74,2015,2,1
4403,1,84,85,2015,2,0
4404,1,81,92,2015,1,0
4405,1,89,76,2015,0,1
4406,1,80,78,2015,1,0
4407,1,82,88,2015,0,1
4408,1,91,83,2015,1,3
4409,1,72,77,2015,0,2
4410,1,91,92,2015,0,1
4411,1,71,81,2015,1,0
4412,1,75,74,2015,2,0
4413,1,86,76,2015,1,1
4414,1,85,82,2015,3,0
4415,1,78,89,2015,1,2
4416,1,88,202,2015,6,0
4417,1,80,87,2015,1,1
4418,1,83,84,2015,0,1
4419,1,74,71,2015,6,1
4420,1,202,86,2015,2,1
4421,1,77,75,2015,0,0
4422,1,82,91,2015,2,0
4423,1,81,72,2015,1,2
4424,1,92,85,2015,0,0
4425,1,87,78,2015,1,3
4426,1,84,88,2015,2,4
4427,1,89,83,2015,1,1
4428,1,76,80,2015,3,0
4429,1,83,77,2015,0,0
4430,1,71,92,2015,0,1
4431,1,80,77,2015,3,1
4432,1,78,84,2015,1,0
4433,1,83,76,2015,4,1
4434,1,72,82,2015,0,1
4435,1,91,89,2015,0,0
4436,1,75,202,2015,5,1
4437,1,88,74,2015,2,0
4438,1,86,81,2015,2,0
4439,1,85,87,2015,6,1
4440,1,83,87,2015,4,1
4441,1,72,74,2015,1,0
4442,1,75,81,2015,2,1
4443,1,89,71,2015,3,1
4444,1,84,91,2015,3,1
4445,1,76,202,2015,1,4
4446,1,80,85,2015,2,1
4447,1,92,82,2015,0,0
4448,1,77,86,2015,1,0
4449,1,78,88,2015,2,1
4450,1,71,202,2015,3,3
4451,1,84,72,2015,1,1
4452,1,77,78,2015,1,4
4453,1,74,91,2015,2,0
4454,1,81,85,2015,1,1
4455,1,82,71,2015,0,1
4456,1,76,75,2015,2,3
4457,1,92,83,2015,0,1
4458,1,202,80,2015,0,1
4459,1,89,88,2015,4,2
4460,1,87,86,2015,2,0
4461,1,72,92,2015,1,0
4462,1,78,76,2015,0,2
4463,1,75,84,2015,2,0
4464,1,85,74,2015,2,1
4465,1,80,89,2015,1,0
4466,1,88,81,2015,2,0
4467,1,86,82,2015,1,3
4468,1,74,82,2015,2,2
4469,1,202,81,2015,0,0
4470,1,86,84,2015,2,3
4471,1,76,87,2015,0,0
4472,1,85,77,2015,1,1
4473,1,92,75,2015,0,1
4474,1,78,91,2015,0,2
4475,1,88,71,2015,3,2
4476,1,72,89,2015,3,0
4477,1,83,80,2015,0,0
4478,1,91,87,2015,1,0
4479,1,75,80,2015,1,3
4480,1,87,88,2015,2,1
4481,1,83,72,2015,2,0
4482,1,71,76,2015,2,1
4483,1,91,77,2015,1,1
4484,1,74,78,2015,1,0
4485,1,81,80,2015,0,1
4486,1,88,75,2015,2,0
4487,1,86,89,2015,0,1
4488,1,85,72,2015,2,0
4489,1,82,84,2015,3,2
4490,1,202,83,2015,1,2
4491,1,87,92,2015,2,0
4492,1,202,82,2015,1,2
4493,1,78,202,2015,3,1
4494,1,83,81,2015,3,0
4495,1,75,91,2015,0,0
4496,1,76,85,2015,1,0
4497,1,77,71,2015,0,4
4498,1,92,88,2015,1,0
4499,1,80,74,2015,1,1
4500,1,72,86,2015,3,0
4501,1,89,82,2015,3,0
4502,1,84,87,2015,0,1
4503,1,88,76,2015,3,0
4504,1,71,84,2015,0,1
4505,1,82,75,2015,4,3
4506,1,74,92,2015,2,0
4507,1,85,78,2015,1,2
4508,1,86,83,2015,1,2
4509,1,81,77,2015,1,0
4510,1,87,89,2015,1,2
4511,1,91,80,2015,2,3
4512,1,202,72,2015,1,2
4513,1,83,71,2015,5,0
4514,1,74,84,2015,0,1
4515,1,82,83,2015,2,1
4516,1,71,80,2015,1,2
4517,1,84,77,2015,1,1
4518,1,75,78,2015,0,1
4519,1,88,91,2015,1,1
4520,1,202,74,2015,0,1
4521,1,72,87,2015,0,0
4522,1,92,76,2015,2,2
4523,1,86,85,2015,1,1
4524,1,81,89,2015,1,1
4525,1,83,75,2015,2,1
4526,1,77,202,2015,0,2
4527,1,91,71,2015,2,0
4528,1,87,82,2015,3,2
4529,1,80,72,2015,1,0
4530,1,85,88,2015,1,4
4531,1,89,92,2015,3,1
4532,1,74,81,2015,0,0
4533,1,78,86,2015,1,1
4534,1,76,84,2015,2,0
4535,1,71,85,2015,1,2
4536,1,80,92,2015,1,1
4537,1,78,83,2015,1,2
4538,1,77,76,2015,0,0
4539,1,84,89,2015,2,1
4540,1,91,202,2015,2,1
4541,1,88,86,2015,5,0
4542,1,82,81,2015,2,2
4543,1,72,75,2015,2,2
4544,1,74,87,2015,0,2
4545,1,81,78,2015,1,3
4546,1,76,74,2015,1,0
4547,1,85,91,2015,1,0
4548,1,86,71,2015,1,0
4549,1,92,84,2015,0,1
4550,1,89,77,2015,2,0
4551,1,85,89,2015,1,1
4552,1,88,77,2015,3,2
4553,1,86,92,2015,3,3
4554,1,202,84,2015,1,1
4555,1,74,83,2015,2,0
4556,1,81,76,2015,1,1
4557,1,71,78,2015,0,0
4558,1,91,72,2015,2,0
4559,1,87,75,2015,2,2
4560,1,82,80,2015,5,3
4561,1,77,87,2015,0,1
4562,1,84,81,2015,1,1
4563,1,76,91,2015,1,0
4564,1,92,202,2015,2,1
4565,1,80,86,2015,2,0
4566,1,72,88,2015,1,1
4567,1,75,71,2015,1,0
4568,1,78,82,2015,2,1
4569,1,83,85,2015,3,0
4570,1,89,74,2015,0,1
4571,1,71,87,2015,0,2
4572,1,92,78,2015,2,3
4573,1,75,85,2015,0,1
4574,1,202,89,2015,0,2
4575,1,84,80,2015,0,5
4576,1,82,77,2015,2,1
4577,1,86,74,2015,1,2
4578,1,81,91,2015,3,0
4579,1,88,83,2015,0,2
4580,1,72,76,2015,0,0
4581,1,91,86,2015,0,3
4582,1,87,81,2015,2,0
4583,1,89,75,2015,3,1
4584,1,85,202,2015,3,1
4585,1,77,92,2015,2,0
4586,1,76,82,2015,0,3
4587,1,78,72,2015,0,1
4588,1,80,88,2015,1,1
4589,1,92,86,2014,1,1
4590,1,75,87,2014,1,3
4591,1,89,85,2014,2,1
4592,1,84,202,2014,2,0
4593,1,78,71,2014,0,1
4594,1,76,81,2014,1,2
4595,1,80,82,2014,3,0
4596,1,72,91,2014,1,1
4597,1,77,88,2014,1,4
4598,1,83,74,2014,1,0
4599,1,86,80,2014,2,1
4600,1,202,92,2014,2,0
4601,1,85,83,2014,3,2
4602,1,82,78,2014,0,0
4603,1,91,76,2014,0,0
4604,1,87,77,2014,0,0
4605,1,88,72,2014,1,0
4606,1,81,84,2014,3,1
4607,1,71,75,2014,2,1
4608,1,74,89,2014,1,2
4609,1,92,74,2014,1,0
4610,1,80,91,2014,2,0
4611,1,78,85,2014,1,1
4612,1,76,71,2014,1,0
4613,1,77,81,2014,1,1
4614,1,75,88,2014,0,1
4615,1,83,86,2014,4,1
4616,1,89,87,2014,3,0
4617,1,84,82,2014,1,2
4618,1,72,202,2014,3,1
4619,1,88,78,2014,3,0
4620,1,81,75,2014,2,0
4621,1,82,92,2014,2,1
4622,1,202,76,2014,3,2
4623,1,74,72,2014,3,0
4624,1,71,89,2014,1,1
4625,1,91,84,2014,0,1
4626,1,86,77,2014,0,1
4627,1,87,83,2014,2,2
4628,1,85,80,2014,0,2
4629,1,80,81,2014,2,0
4630,1,92,87,2014,0,1
4631,1,84,71,2014,1,0
4632,1,77,91,2014,1,3
4633,1,76,88,2014,1,3
4634,1,72,85,2014,0,1
4635,1,78,74,2014,1,3
4636,1,89,86,2014,3,1
4637,1,75,82,2014,1,2
4638,1,83,202,2014,2,1
4639,1,82,89,2014,0,0
4640,1,74,80,2014,1,1
4641,1,202,78,2014,0,0
4642,1,91,75,2014,0,1
4643,1,88,92,2014,2,2
4644,1,71,77,2014,0,0
4645,1,81,83,2014,1,2
4646,1,85,76,2014,2,0
4647,1,86,72,2014,3,2
4648,1,87,84,2014,4,1
4649,1,86,87,2014,1,0
4650,1,85,81,2014,2,2
4651,1,75,76,2014,0,1
4652,1,83,92,2014,3,0
4653,1,80,202,2014,2,1
4654,1,72,84,2014,0,0
4655,1,91,74,2014,0,1
4656,1,88,89,2014,1,0
4657,1,71,82,2014,1,2
4658,1,78,77,2014,1,3
4659,1,87,80,2014,1,2
4660,1,92,91,2014,1,0
4661,1,89,78,2014,1,0
4662,1,81,71,2014,0,0
4663,1,74,75,2014,2,0
4664,1,202,88,2014,2,2
4665,1,77,72,2014,1,1
4666,1,82,85,2014,1,2
4667,1,76,86,2014,0,2
4668,1,84,83,2014,2,1
4669,1,85,92,2014,1,2
4670,1,86,202,2014,1,0
4671,1,88,84,2014,2,1
4672,1,75,77,2014,0,0
4673,1,72,81,2014,2,1
4674,1,80,76,2014,2,0
4675,1,83,89,2014,1,2
4676,1,78,87,2014,3,1
4677,1,91,82,2014,1,2
4678,1,71,74,2014,1,1
4679,1,76,83,2014,0,1
4680,1,81,86,2014,1,0
4681,1,84,78,2014,1,1
4682,1,87,85,2014,1,0
4683,1,89,91,2014,3,0
4684,1,202,75,2014,3,2
4685,1,92,71,2014,1,1
4686,1,77,80,2014,0,0
4687,1,74,88,2014,0,3
4688,1,82,72,2014,2,1
4689,1,91,78,2014,2,0
4690,1,75,92,2014,2,2
4691,1,87,76,2014,2,1
4692,1,77,85,2014,3,1
4693,1,84,86,2014,2,2
4694,1,71,88,2014,0,2
4695,1,89,72,2014,2,1
4696,1,82,74,2014,1,0
4697,1,80,83,2014,2,0
4698,1,81,202,2014,2,0
4699,1,88,82,2014,4,1
4700,1,72,71,2014,3,0
4701,1,92,81,2014,1,3
4702,1,78,80,2014,1,2
4703,1,74,77,2014,8,0
4704,1,86,75,2014,1,0
4705,1,83,91,2014,2,2
4706,1,202,87,2014,2,3
4707,1,85,84,2014,2,1
4708,1,76,89,2014,2,2
4709,1,81,88,2014,2,1
4710,1,74,85,2014,1,0
4711,1,77,83,2014,0,2
4712,1,76,78,2014,2,2
4713,1,87,91,2014,0,0
4714,1,84,75,2014,2,0
4715,1,82,86,2014,1,2
4716,1,92,72,2014,1,3
4717,1,89,80,2014,1,1
4718,1,202,71,2014,2,0
4719,1,83,88,2014,2,2
4720,1,80,84,2014,4,2
4721,1,78,92,2014,0,0
4722,1,74,86,2014,4,0
4723,1,85,75,2014,0,1
4724,1,77,82,2014,2,2
4725,1,76,72,2014,0,2
4726,1,87,71,2014,0,1
4727,1,89,202,2014,4,0
4728,1,91,81,2014,2,2
4729,1,202,85,2014,2,2
4730,1,84,74,2014,0,1
4731,1,71,83,2014,0,3
4732,1,92,77,2014,0,0
4733,1,86,91,2014,2,2
4734,1,81,87,2014,3,1
4735,1,82,76,2014,0,1
4736,1,75,89,2014,5,3
4737,1,88,80,2014,1,1
4738,1,72,78,2014,2,3
4739,1,87,72,2014,1,1
4740,1,89,81,2014,2,1
4741,1,74,202,2014,2,1
4742,1,80,71,2014,3,0
4743,1,78,75,2014,2,0
4744,1,91,88,2014,2,4
4745,1,77,84,2014,0,0
4746,1,83,82,2014,1,1
4747,1,76,92,2014,4,0
4748,1,85,86,2014,1,0
4749,1,89,84,2014,1,2
4750,1,75,72,2014,2,2
4751,1,202,91,2014,0,1
4752,1,85,71,2014,0,1
4753,1,76,77,2014,2,2
4754,1,81,82,2014,0,1
4755,1,83,78,2014,2,1
4756,1,87,74,2014,2,1
4757,1,86,88,2014,0,2
4758,1,92,80,2014,1,3
4759,1,71,86,2014,0,0
4760,1,80,75,2014,2,0
4761,1,78,81,2014,1,3
4762,1,74,76,2014,0,0
4763,1,84,92,2014,1,0
4764,1,72,83,2014,2,2
4765,1,91,85,2014,1,1
4766,1,82,202,2014,4,0
4767,1,77,89,2014,1,1
4768,1,88,87,2014,3,1
4769,1,92,89,2014,0,0
4770,1,88,85,2014,0,1
4771,1,86,78,2014,3,3
4772,1,202,77,2014,1,0
4773,1,84,76,2014,3,0
4774,1,81,74,2014,1,3
4775,1,72,80,2014,3,6
4776,1,71,91,2014,2,1
4777,1,82,87,2014,0,3
4778,1,75,83,2014,1,1
4779,2,102,98,2015,0,1
4780,2,104,100,2015,0,0
4781,2,95,101,2015,2,0
4782,2,106,109,2015,0,0
4783,2,94,99,2015,0,1
4784,2,107,96,2015,1,1
4785,2,110,203,2015,3,1
4786,2,105,111,2015,3,0
4787,2,116,230,2015,4,0
4788,2,113,108,2015,0,1
4789,2,98,116,2015,1,1
4790,2,111,95,2015,2,1
4791,2,109,94,2015,2,2
4792,2,99,102,2015,1,4
4793,2,100,107,2015,2,3
4794,2,203,104,2015,2,3
4795,2,230,105,2015,2,2
4796,2,108,110,2015,2,3
4797,2,96,106,2015,1,2
4798,2,101,113,2015,5,1
4799,2,106,98,2015,1,2
4800,2,102,96,2015,0,1
4801,2,104,111,2015,3,2
4802,2,116,100,2015,0,1
4803,2,107,101,2015,1,4
4804,2,94,108,2015,2,1
4805,2,113,109,2015,2,0
4806,2,95,99,2015,2,1
4807,2,110,230,2015,3,0
4808,2,105,203,2015,3,2
4809,2,98,105,2015,3,1
4810,2,101,106,2015,3,2
4811,2,108,102,2015,1,1
4812,2,230,94,2015,2,2
4813,2,203,116,2015,0,1
4814,2,100,110,2015,2,3
4815,2,109,107,2015,1,1
4816,2,99,104,2015,0,1
4817,2,111,113,2015,3,0
4818,2,96,95,2015,1,2
4819,2,94,98,2015,2,2
4820,2,107,111,2015,1,3
4821,2,116,99,2015,4,3
4822,2,102,230,2015,2,2
4823,2,95,100,2015,1,2
4824,2,105,96,2015,2,4
4825,2,104,101,2015,3,1
4826,2,106,108,2015,4,3
4827,2,113,203,2015,5,0
4828,2,110,109,2015,3,0
4829,2,95,105,2015,1,0
4830,2,106,230,2015,1,1
4831,2,116,96,2015,1,3
4832,2,100,111,2015,1,2
4833,2,107,113,2015,1,2
4834,2,101,99,2015,1,1
4835,2,94,203,2015,3,3
4836,2,104,109,2015,1,0
4837,2,110,102,2015,2,0
4838,2,98,108,2015,2,0
4839,2,230,99,2015,1,0
4840,2,101,116,2015,2,0
4841,2,230,98,2015,1,0
4842,2,94,106,2015,0,3
4843,2,203,109,2015,0,1
4844,2,96,108,2015,4,0
4845,2,105,110,2015,3,0
4846,2,99,100,2015,1,3
4847,2,113,95,2015,1,1
4848,2,107,104,2015,2,1
4849,2,111,102,2015,1,1
4850,2,101,230,2015,2,0
4851,2,102,203,2015,0,0
4852,2,98,96,2015,2,0
4853,2,104,113,2015,1,1
4854,2,109,99,2015,1,1
4855,2,108,230,2015,2,2
4856,2,100,101,2015,2,1
4857,2,95,107,2015,1,1
4858,2,116,105,2015,0,3
4859,2,106,111,2015,0,0
4860,2,110,94,2015,0,1
4861,2,99,111,2015,2,1
4862,2,106,95,2015,2,1
4863,2,107,108,2015,2,2
4864,2,230,100,2015,1,0
4865,2,113,98,2015,2,1
4866,2,101,203,2015,3,1
4867,2,96,109,2015,1,1
4868,2,94,104,2015,3,2
4869,2,110,116,2015,1,3
4870,2,105,102,2015,4,2
4871,2,99,106,2015,1,2
4872,2,104,95,2015,0,3
4873,2,96,230,2015,4,0
4874,2,100,113,2015,2,2
4875,2,203,107,2015,2,2
4876,2,109,116,2015,1,0
4877,2,98,110,2015,3,2
4878,2,111,101,2015,1,3
4879,2,102,94,2015,1,1
4880,2,108,105,2015,4,2
4881,2,116,94,2015,1,2
4882,2,100,108,2015,0,0
4883,2,107,102,2015,1,2
4884,2,203,99,2015,1,0
4885,2,104,96,2015,0,3
4886,2,106,110,2015,0,1
4887,2,113,105,2015,1,0
4888,2,95,98,2015,1,1
4889,2,102,116,2015,2,0
4890,2,111,94,2015,2,2
4891,2,203,100,2015,0,0
4892,2,109,95,2015,0,0
4893,2,108,101,2015,1,1
4894,2,230,107,2015,0,0
4895,2,99,113,2015,3,2
4896,2,105,106,2015,2,2
4897,2,96,110,2015,4,0
4898,2,98,104,2015,1,0
4899,2,100,98,2015,0,1
4900,2,116,108,2015,1,1
4901,2,101,109,2015,0,2
4902,2,104,230,2015,4,1
4903,2,107,99,2015,0,0
4904,2,94,105,2015,2,0
4905,2,106,203,2015,1,1
4906,2,113,96,2015,0,2
4907,2,110,111,2015,2,1
4908,2,95,102,2015,0,2
4909,2,109,100,2015,1,0
4910,2,111,116,2015,3,1
4911,2,108,104,2015,3,1
4912,2,98,101,2015,1,0
4913,2,96,94,2015,2,0
4914,2,102,106,2015,1,0
4915,2,203,95,2015,0,1
4916,2,99,110,2015,2,2
4917,2,105,107,2015,1,1
4918,2,230,113,2015,0,2
4919,2,104,106,2015,3,1
4920,2,99,98,2015,0,0
4921,2,203,96,2015,2,1
4922,2,109,105,2015,1,2
4923,2,107,116,2015,2,1
4924,2,100,94,2015,2,1
4925,2,113,102,2015,5,1
4926,2,111,230,2015,3,1
4927,2,94,113,2015,1,3
4928,2,98,111,2015,3,1
4929,2,110,107,2015,3,2
4930,2,108,203,2015,2,0
4931,2,116,95,2015,1,2
4932,2,102,104,2015,1,1
4933,2,105,99,2015,3,1
4934,2,106,100,2015,3,0
4935,2,96,101,2015,0,1
4936,2,230,109,2015,0,1
4937,2,104,110,2015,1,3
4938,2,100,105,2015,3,1
4939,2,111,108,2015,1,1
4940,2,113,116,2015,1,1
4941,2,101,94,2015,5,2
4942,2,107,106,2015,1,4
4943,2,95,230,2015,0,0
4944,2,99,96,2015,0,1
4945,2,109,102,2015,2,1
4946,2,203,98,2015,2,2
4947,2,98,107,2015,2,1
4948,2,111,203,2015,2,0
4949,2,108,109,2015,3,0
4950,2,96,100,2015,2,1
4951,2,94,95,2015,1,1
4952,2,110,113,2015,1,1
4953,2,105,104,2015,2,0
4954,2,116,106,2015,1,2
4955,2,102,101,2015,1,1
4956,2,109,111,2015,0,0
4957,2,96,102,2015,3,0
4958,2,99,95,2015,0,1
4959,2,111,104,2015,1,2
4960,2,100,116,2015,5,0
4961,2,230,110,2015,1,0
4962,2,108,94,2015,0,0
4963,2,101,107,2015,2,2
4964,2,109,113,2015,0,0
4965,2,203,105,2015,1,4
4966,2,98,106,2015,1,1
4967,2,104,99,2015,1,1
4968,2,113,111,2015,1,1
4969,2,106,101,2015,3,1
4970,2,107,109,2015,1,1
4971,2,116,203,2015,2,1
4972,2,110,100,2015,4,3
4973,2,94,230,2015,3,1
4974,2,95,96,2015,2,2
4975,2,102,108,2015,1,0
4976,2,105,98,2015,1,3
4977,2,108,106,2015,0,0
4978,2,100,95,2015,1,1
4979,2,96,105,2015,0,1
4980,2,111,107,2015,0,1
4981,2,101,104,2015,3,3
4982,2,109,110,2015,1,2
4983,2,203,113,2015,2,3
4984,2,230,102,2015,0,2
4985,2,99,116,2015,2,2
4986,2,98,94,2015,4,0
4987,2,116,104,2015,2,1
4988,2,96,111,2015,3,1
4989,2,102,100,2015,1,1
4990,2,94,107,2015,1,0
4991,2,230,203,2015,1,2
4992,2,98,109,2015,2,0
4993,2,106,113,2015,0,1
4994,2,110,95,2015,1,1
4995,2,108,99,2015,1,2
4996,2,105,101,2015,2,1
4997,2,101,110,2015,1,1
4998,2,95,108,2015,1,1
4999,2,102,105,2014,1,1
5000,2,110,98,2014,0,0
5001,2,95,104,2014,2,2
5002,2,113,100,2014,2,2
5003,2,105,108,2014,2,2
5004,2,230,96,2014,1,2
5005,2,101,111,2014,1,0
5006,2,107,203,2014,3,2
5007,2,106,99,2014,1,2
5008,2,116,109,2014,0,2
5009,2,94,102,2014,1,3
5010,2,100,104,2014,2,1
5011,2,96,107,2014,3,0
5012,2,98,102,2014,1,1
5013,2,101,95,2014,0,1
5014,2,230,116,2014,0,0
5015,2,99,94,2014,1,2
5016,2,203,110,2014,1,4
5017,2,111,105,2014,2,0
5018,2,108,113,2014,0,0
5019,2,109,106,2014,0,2
5020,2,116,98,2014,1,3
5021,2,105,230,2014,2,0
5022,2,104,203,2014,1,1
5023,2,95,111,2014,0,0
5024,2,94,109,2014,0,1
5025,2,102,99,2014,2,2
5026,2,110,108,2014,1,1
5027,2,107,100,2014,3,3
5028,2,113,101,2014,2,1
5029,2,106,96,2014,2,2
5030,2,105,95,2014,2,0
5031,2,108,98,2014,0,2
5032,2,230,106,2014,2,0
5033,2,102,110,2014,3,1
5034,2,113,107,2014,0,0
5035,2,99,101,2014,2,4
5036,2,109,104,2014,0,0
5037,2,111,100,2014,0,2
5038,2,203,94,2014,1,1
5039,2,96,116,2014,4,2
5040,2,104,107,2014,0,0
5041,2,102,111,2014,2,2
5042,2,116,101,2014,1,1
5043,2,109,203,2014,2,1
5044,2,108,96,2014,2,1
5045,2,98,230,2014,7,0
5046,2,100,99,2014,1,1
5047,2,110,105,2014,0,1
5048,2,106,94,2014,2,2
5049,2,95,113,2014,3,0
5050,2,107,95,2014,1,2
5051,2,96,98,2014,0,3
5052,2,113,104,2014,0,1
5053,2,99,109,2014,1,1
5054,2,105,116,2014,3,3
5055,2,230,108,2014,0,2
5056,2,203,102,2014,1,1
5057,2,94,110,2014,1,2
5058,2,111,106,2014,1,1
5059,2,101,100,2014,1,1
5060,2,104,94,2014,2,1
5061,2,109,96,2014,0,0
5062,2,108,107,2014,0,0
5063,2,111,99,2014,2,0
5064,2,100,230,2014,2,1
5065,2,116,110,2014,0,4
5066,2,203,101,2014,0,3
5067,2,98,113,2014,2,1
5068,2,95,106,2014,4,2
5069,2,94,116,2014,1,0
5070,2,111,109,2014,2,0
5071,2,108,100,2014,3,0
5072,2,230,101,2014,1,2
5073,2,102,107,2014,1,0
5074,2,99,203,2014,1,1
5075,2,96,104,2014,3,2
5076,2,98,95,2014,3,2
5077,2,110,106,2014,3,0
5078,2,105,113,2014,2,1
5079,2,95,109,2014,3,0
5080,2,104,98,2014,1,1
5081,2,110,96,2014,0,2
5082,2,100,203,2014,2,1
5083,2,94,111,2014,1,3
5084,2,107,230,2014,1,0
5085,2,116,102,2014,2,2
5086,2,113,99,2014,1,0
5087,2,106,105,2014,2,2
5088,2,101,108,2014,1,1
5089,2,108,116,2014,0,4
5090,2,230,104,2014,1,3
5091,2,102,95,2014,0,0
5092,2,99,107,2014,2,0
5093,2,98,100,2014,2,0
5094,2,109,101,2014,1,2
5095,2,105,94,2014,6,2
5096,2,96,113,2014,2,1
5097,2,203,106,2014,0,1
5098,2,111,110,2014,1,1
5099,2,104,108,2014,3,1
5100,2,113,230,2014,1,0
5101,2,106,102,2014,1,0
5102,2,100,109,2014,1,0
5103,2,95,203,2014,2,0
5104,2,107,105,2014,1,1
5105,2,116,111,2014,1,1
5106,2,110,99,2014,3,0
5107,2,101,98,2014,1,0
5108,2,94,96,2014,1,1
5109,2,108,95,2014,0,1
5110,2,98,99,2014,2,0
5111,2,102,113,2014,2,0
5112,2,96,203,2014,3,0
5113,2,105,109,2014,0,1
5114,2,110,101,2014,0,0
5115,2,116,107,2014,1,2
5116,2,106,104,2014,7,0
5117,2,230,111,2014,4,5
5118,2,94,100,2014,2,1
5119,2,203,108,2014,2,2
5120,2,111,98,2014,0,1
5121,2,109,230,2014,2,3
5122,2,101,96,2014,1,0
5123,2,95,116,2014,2,0
5124,2,104,102,2014,0,0
5125,2,99,105,2014,1,0
5126,2,107,110,2014,0,1
5127,2,113,94,2014,0,1
5128,2,100,106,2014,1,1
5129,2,108,111,2014,2,2
5130,2,110,104,2014,0,0
5131,2,94,101,2014,2,2
5132,2,106,107,2014,2,0
5133,2,98,203,2014,3,0
5134,2,116,113,2014,1,2
5135,2,105,100,2014,3,3
5136,2,230,95,2014,1,2
5137,2,102,109,2014,2,1
5138,2,96,99,2014,0,1
5139,2,95,94,2014,2,0
5140,2,107,98,2014,0,3
5141,2,104,105,2014,0,1
5142,2,113,110,2014,1,1
5143,2,203,111,2014,1,1
5144,2,109,108,2014,1,1
5145,2,106,116,2014,1,4
5146,2,101,102,2014,0,1
5147,2,99,230,2014,4,2
5148,2,100,96,2014,0,4
5149,2,109,98,2014,0,1
5150,2,95,110,2014,2,0
5151,2,107,94,2014,0,0
5152,2,111,96,2014,3,1
5153,2,100,102,2014,1,1
5154,2,203,230,2014,1,0
5155,2,101,105,2014,1,2
5156,2,104,116,2014,1,1
5157,2,113,106,2014,0,0
5158,2,99,108,2014,2,0
5159,3,124,133,2015,3,2
5160,3,131,128,2015,2,2
5161,3,121,134,2015,0,0
5162,3,120,129,2015,1,1
5163,3,123,132,2015,1,0
5164,3,135,205,2015,1,2
5165,3,119,117,2015,2,0
5166,3,125,118,2015,1,2
5167,3,122,130,2015,1,2
5168,3,118,135,2015,1,1
5169,3,117,121,2015,0,1
5170,3,129,122,2015,2,0
5171,3,130,119,2015,3,0
5172,3,128,123,2015,1,1
5173,3,132,120,2015,3,1
5174,3,133,125,2015,2,0
5175,3,205,131,2015,1,3
5176,3,134,124,2015,2,0
5177,3,124,205,2015,1,0
5178,3,119,120,2015,2,0
5179,3,131,129,2015,2,1
5180,3,121,128,2015,1,2
5181,3,125,134,2015,2,0
5182,3,123,130,2015,0,2
5183,3,122,132,2015,0,0
5184,3,133,118,2015,2,1
5185,3,135,117,2015,2,1
5186,3,134,131,2015,2,2
5187,3,118,124,2015,2,0
5188,3,132,119,2015,2,1
5189,3,128,135,2015,2,1
5190,3,120,122,2015,2,1
5191,3,130,121,2015,1,3
5192,3,117,125,2015,2,0
5193,3,129,123,2015,3,2
5194,3,205,133,2015,1,2
5195,3,123,125,2015,0,0
5196,3,132,128,2015,2,2
5197,3,135,134,2015,1,0
5198,3,120,130,2015,1,4
5199,3,119,118,2015,4,0
5200,3,131,133,2015,3,1
5201,3,129,117,2015,0,1
5202,3,121,124,2015,0,0
5203,3,122,205,2015,2,0
5204,3,128,122,2015,1,1
5205,3,117,132,2015,3,0
5206,3,124,135,2015,0,0
5207,3,130,129,2015,3,1
5208,3,125,119,2015,2,3
5209,3,205,121,2015,2,1
5210,3,118,131,2015,0,2
5211,3,134,120,2015,3,2
5212,3,133,123,2015,3,2
5213,3,132,130,2015,0,0
5214,3,135,125,2015,2,3
5215,3,120,117,2015,0,2
5216,3,122,134,2015,0,0
5217,3,129,205,2015,3,0
5218,3,119,128,2015,4,0
5219,3,121,133,2015,2,1
5220,3,123,118,2015,1,0
5221,3,131,124,2015,1,1
5222,3,125,124,2015,2,0
5223,3,128,120,2015,1,2
5224,3,133,135,2015,2,2
5225,3,118,121,2015,3,2
5226,3,134,119,2015,1,1
5227,3,129,132,2015,2,0
5228,3,117,122,2015,1,0
5229,3,205,123,2015,2,2
5230,3,130,131,2015,1,0
5231,3,130,205,2015,2,0
5232,3,123,131,2015,3,5
5233,3,133,122,2015,0,0
5234,3,118,129,2015,0,0
5235,3,121,131,2015,1,0
5236,3,128,117,2015,1,3
5237,3,135,123,2015,0,1
5238,3,124,120,2015,3,1
5239,3,125,130,2015,2,2
